left_candidate_id	right_candidate_id	left_binomial	right_binomial	same_binomial	left_material_key	right_material_key	jaccard	classification
75250b112de08448	e75b0684f432e271	Glycine max	Glycine max	True	wm82	wandouno28	0.84134791	related
75250b112de08448	e7e022605327ebb2	Glycine max	Glycine max	True	wm82	tiejiasilihuang	0.84417699	related
75250b112de08448	e8cbc86c9a41df2f	Glycine max	Glycine max	True	wm82	huaxia3iga1007	0.84499299	related
75250b112de08448	eac340c47f32c565	Glycine max	Glycine max	True	wm82	asm5677679v1	0.84543192	related
75250b112de08448	f0ec01b9e4056bfc	Glycine max	Glycine max	True	wm82	wm82iga1008	0.96975640	near_duplicate
75250b112de08448	f23ce0d142345d64	Glycine max	Glycine max	True	wm82	keshanno1	0.83279374	related
75250b112de08448	fca2e8d89b64453f	Glycine max	Glycine max	True	wm82	whfsgmhx310	0.84499299	related
771916477a313049	8f45022fc827f860	Ormosia henryi	Ormosia henryi	True	ohpv10	ohev10	1.00000000	near_duplicate
77a1986c7108dc97	8fe7fd3a55e3c80f	Arachis duranensis	Arachis duranensis	True	asm5482455v1	y26	0.99866883	near_duplicate
77a1986c7108dc97	92f7f0ccd5377589	Arachis duranensis	Arachis duranensis	True	asm5482455v1	araduv14167v20	0.93740352	related
77a1986c7108dc97	9fd356999459cb1e	Arachis duranensis	Arachis duranensis	True	asm5482455v1	v14167	0.93806477	related
78a4bd04f924b968	96f835e97da93b9c	Aeschynomene evenia	Aeschynomene evenia	True	ciat22838	irdaeve11	0.99847107	near_duplicate
79fb4a707bd970ac	a41b3d5718e9bcd3	Trifolium bocconei	Trifolium bocconei	True	drtribocc1hap21	drtribocc1hap11	0.97069663	near_duplicate
7ba0f9e9afc15fd9	d6202cd93dd9ee45	Vigna radiata	Vigna radiata	True	viraweilv9	udncvripm020311	0.81060448	related
7ba0f9e9afc15fd9	ef6a350cb9cc2a35	Vigna radiata	Vigna radiata	True	viraweilv9	asm4058398v2	0.81799340	related
7ba0f9e9afc15fd9	eff2b84e522d85d4	Vigna radiata	Vigna radiata	True	viraweilv9	vradiataver6	0.80324280	related
7ba0f9e9afc15fd9	fafd79f33d7e0f52	Vigna radiata	Vigna radiata	True	viraweilv9	asm4058398v1	0.81799340	related
7ba0f9e9afc15fd9	ff14efc287b18b61	Vigna radiata	Vigna radiata	True	viraweilv9	asm5039588v1	0.80664030	related
7bd5fe443852df1c	9570ca5030231e0b	Vigna unguiculata	Vigna unguiculata	True	asm3717680v1	cb52	0.87041954	related
7c74d70af048510f	adf452fa93f14a03	Vigna unguiculata	Vigna unguiculata	True	asm411807v2	it97k49935	0.99841970	near_duplicate
7cbd110bc3a62d6c	82ce90eea621c1cb	Glycine max	Glycine max	True	whfsgmhf2510	hwangkeum	0.88419734	related
7cbd110bc3a62d6c	838679e55c2d0890	Glycine max	Glycine max	True	whfsgmhf2510	lee	0.87279935	related
7cbd110bc3a62d6c	84b734e351285496	Glycine max	Glycine max	True	whfsgmhf2510	zh13	0.85294878	related
7cbd110bc3a62d6c	871fd28ea67a2de5	Glycine max	Glycine max	True	whfsgmhf2510	whfsgmw8210	0.86387305	related
7cbd110bc3a62d6c	887fc38a30f65f36	Glycine max	Glycine max	True	whfsgmhf2510	fengdihuang	0.86898110	related
7cbd110bc3a62d6c	8948693e7614b9a0	Glycine max	Glycine max	True	whfsgmhf2510	amsoy	0.82555055	related
7cbd110bc3a62d6c	897c7e04cd83ff6e	Glycine max	Glycine max	True	whfsgmhf2510	v11	0.85851720	related
7cbd110bc3a62d6c	8c21e283eca8cf3b	Glycine max	Glycine max	True	whfsgmhf2510	heiheno43	0.86800883	related
7cbd110bc3a62d6c	9065b12aa8b08a62	Glycine max	Glycine max	True	whfsgmhf2510	asm4080195v1	0.85115469	related
7cbd110bc3a62d6c	91ea3a5d896e6648	Glycine max	Glycine max	True	whfsgmhf2510	glycinemaxv20	0.85808644	related
7cbd110bc3a62d6c	96468b4838f74d0d	Glycine max	Glycine max	True	whfsgmhf2510	enrei	0.86319898	related
7cbd110bc3a62d6c	98cf7f6c3f3626e4	Glycine max	Glycine max	True	whfsgmhf2510	zh13iga1005	0.85613642	related
7cbd110bc3a62d6c	a1031c671efeadfc	Glycine max	Glycine max	True	whfsgmhf2510	shishengchangye	0.88328996	related
7cbd110bc3a62d6c	a5e485b56aa79b8f	Glycine max	Glycine max	True	whfsgmhf2510	whfsgmzh3510	0.83827769	related
7cbd110bc3a62d6c	a8412af2ff4cd5ed	Glycine max	Glycine max	True	whfsgmhf2510	handouno5	0.84746911	related
7cbd110bc3a62d6c	aacea7c6039184ef	Glycine max	Glycine max	True	whfsgmhf2510	wenfeng7iga1001	0.84763675	related
7cbd110bc3a62d6c	ae8f30e37611692d	Glycine max	Glycine max	True	whfsgmhf2510	tiefengno18	0.83740308	related
7cbd110bc3a62d6c	b503a63d15d33fea	Glycine max	Glycine max	True	whfsgmhf2510	juxuanno23	0.82322584	related
7cbd110bc3a62d6c	b659b2f851a1f246	Glycine max	Glycine max	True	whfsgmhf2510	embgmbrs53710	0.82897068	related
7cbd110bc3a62d6c	bb5dcc92012e8623	Glycine max	Glycine max	True	whfsgmhf2510	tongshantianedan	0.83302590	related
7cbd110bc3a62d6c	c54fb54176965d99	Glycine max	Glycine max	True	whfsgmhf2510	wm82	0.85987804	related
7cbd110bc3a62d6c	ca6a965855822565	Glycine max	Glycine max	True	whfsgmhf2510	asm2211499v1	0.87991212	related
7cbd110bc3a62d6c	d1dc3503d3fab1b3	Glycine max	Glycine max	True	whfsgmhf2510	glymalee	0.86684325	related
7cbd110bc3a62d6c	d4ed1350b181bf96	Glycine max	Glycine max	True	whfsgmhf2510	58161	0.83787140	related
7cbd110bc3a62d6c	d743659d2310fe55	Glycine max	Glycine max	True	whfsgmhf2510	pi548362	0.86054793	related
7cbd110bc3a62d6c	d7abe2eb0f698c46	Glycine max	Glycine max	True	whfsgmhf2510	jd17	0.86539701	related
7cbd110bc3a62d6c	d8e304252bf5b6c7	Glycine max	Glycine max	True	whfsgmhf2510	zh35iga1004	0.83827769	related
7cbd110bc3a62d6c	d9e3d4cd719a05e5	Glycine max	Glycine max	True	whfsgmhf2510	hefeng25iga1002	1.00000000	near_duplicate
7cbd110bc3a62d6c	da2190d8185c2216	Glycine max	Glycine max	True	whfsgmhf2510	jindouno23	0.82482718	related
7cbd110bc3a62d6c	dea07cd7cbf98e50	Glycine max	Glycine max	True	whfsgmhf2510	gmaxzh13	0.85295399	related
7cbd110bc3a62d6c	e75b0684f432e271	Glycine max	Glycine max	True	whfsgmhf2510	wandouno28	0.81523404	related
7cbd110bc3a62d6c	e7e022605327ebb2	Glycine max	Glycine max	True	whfsgmhf2510	tiejiasilihuang	0.87140700	related
7cbd110bc3a62d6c	e8cbc86c9a41df2f	Glycine max	Glycine max	True	whfsgmhf2510	huaxia3iga1007	0.85819101	related
7cbd110bc3a62d6c	eac340c47f32c565	Glycine max	Glycine max	True	whfsgmhf2510	asm5677679v1	0.85157068	related
7cbd110bc3a62d6c	f0ec01b9e4056bfc	Glycine max	Glycine max	True	whfsgmhf2510	wm82iga1008	0.86387305	related
7cbd110bc3a62d6c	f23ce0d142345d64	Glycine max	Glycine max	True	whfsgmhf2510	keshanno1	0.87722802	related
7cbd110bc3a62d6c	fca2e8d89b64453f	Glycine max	Glycine max	True	whfsgmhf2510	whfsgmhx310	0.85819101	related
7efb61008671695f	8976a9631a003b60	Vigna unguiculata	Vigna unguiculata	True	asm395868v2	nj	0.86907135	related
7efb61008671695f	f2b30eba8d4b5ff4	Vigna unguiculata	Vigna unguiculata	True	asm395868v2	xiabaoii	0.97862684	near_duplicate
80147d624aaff244	be53460f4ee93bda	Ebenus cretica	Ebenus cretica	True	drebecret12	drebecret14	0.99848035	near_duplicate
80f28833ba23bc37	91d9e7a5c6007f1c	Cicer arietinum	Cicer arietinum	True	cicarcdcfrontierv20	asm34727v2	0.88355643	related
80f28833ba23bc37	bb15a599a0eb78f9	Cicer arietinum	Cicer arietinum	True	cicarcdcfrontierv20	cdcfrontier	0.92464955	related
80f28833ba23bc37	c3cea47e840df975	Cicer arietinum	Cicer arietinum	True	cicarcdcfrontierv20	cdcfrontier	0.99997123	near_duplicate
80f28833ba23bc37	dce236484b0e2d4b	Cicer arietinum	Cicer arietinum	True	cicarcdcfrontierv20	asm34727v4	0.88352922	related
80f28833ba23bc37	e486629c3f951323	Cicer arietinum	Cicer arietinum	True	cicarcdcfrontierv20	asm33114v1	0.99991371	near_duplicate
810b76c898ad2a31	ba76f40759842b0e	Apios priceana	Apios priceana	True	mo19963523	asm5180255v1	0.85154999	related
810b76c898ad2a31	e1f5fa5bad42c187	Apios priceana	Apios priceana	True	mo19963523	mo19963523	0.85154999	related
815b4f8dd744868e	9424d12775920470	Cicer arietinum	Cicer arietinum	True	asm615156v1	asm634578v1	0.85779596	related
82ce90eea621c1cb	838679e55c2d0890	Glycine max	Glycine max	True	hwangkeum	lee	0.85808345	related
82ce90eea621c1cb	84b734e351285496	Glycine max	Glycine max	True	hwangkeum	zh13	0.84524798	related
82ce90eea621c1cb	871fd28ea67a2de5	Glycine max	Glycine max	True	hwangkeum	whfsgmw8210	0.86599515	related
82ce90eea621c1cb	887fc38a30f65f36	Glycine max	Glycine max	True	hwangkeum	fengdihuang	0.84877677	related
82ce90eea621c1cb	8948693e7614b9a0	Glycine max	Glycine max	True	hwangkeum	amsoy	0.81801372	related
82ce90eea621c1cb	897c7e04cd83ff6e	Glycine max	Glycine max	True	hwangkeum	v11	0.86048146	related
82ce90eea621c1cb	8c21e283eca8cf3b	Glycine max	Glycine max	True	hwangkeum	heiheno43	0.83554936	related
82ce90eea621c1cb	9065b12aa8b08a62	Glycine max	Glycine max	True	hwangkeum	asm4080195v1	0.84604591	related
82ce90eea621c1cb	91ea3a5d896e6648	Glycine max	Glycine max	True	hwangkeum	glycinemaxv20	0.86027892	related
82ce90eea621c1cb	96468b4838f74d0d	Glycine max	Glycine max	True	hwangkeum	enrei	0.86165521	related
82ce90eea621c1cb	98cf7f6c3f3626e4	Glycine max	Glycine max	True	hwangkeum	zh13iga1005	0.84826098	related
82ce90eea621c1cb	a1031c671efeadfc	Glycine max	Glycine max	True	hwangkeum	shishengchangye	0.86848315	related
82ce90eea621c1cb	a5e485b56aa79b8f	Glycine max	Glycine max	True	hwangkeum	whfsgmzh3510	0.83260263	related
82ce90eea621c1cb	a8412af2ff4cd5ed	Glycine max	Glycine max	True	hwangkeum	handouno5	0.83905446	related
82ce90eea621c1cb	aacea7c6039184ef	Glycine max	Glycine max	True	hwangkeum	wenfeng7iga1001	0.82714153	related
82ce90eea621c1cb	ae8f30e37611692d	Glycine max	Glycine max	True	hwangkeum	tiefengno18	0.84436030	related
82ce90eea621c1cb	b503a63d15d33fea	Glycine max	Glycine max	True	hwangkeum	juxuanno23	0.81172938	related
82ce90eea621c1cb	b659b2f851a1f246	Glycine max	Glycine max	True	hwangkeum	embgmbrs53710	0.82152518	related
82ce90eea621c1cb	bb5dcc92012e8623	Glycine max	Glycine max	True	hwangkeum	tongshantianedan	0.81712559	related
82ce90eea621c1cb	c54fb54176965d99	Glycine max	Glycine max	True	hwangkeum	wm82	0.86298625	related
82ce90eea621c1cb	ca6a965855822565	Glycine max	Glycine max	True	hwangkeum	asm2211499v1	0.87536689	related
82ce90eea621c1cb	d1dc3503d3fab1b3	Glycine max	Glycine max	True	hwangkeum	glymalee	0.85259901	related
82ce90eea621c1cb	d4ed1350b181bf96	Glycine max	Glycine max	True	hwangkeum	58161	0.82897045	related
82ce90eea621c1cb	d743659d2310fe55	Glycine max	Glycine max	True	hwangkeum	pi548362	0.85721516	related
82ce90eea621c1cb	d7abe2eb0f698c46	Glycine max	Glycine max	True	hwangkeum	jd17	0.86639659	related
82ce90eea621c1cb	d8e304252bf5b6c7	Glycine max	Glycine max	True	hwangkeum	zh35iga1004	0.83260263	related
82ce90eea621c1cb	d9e3d4cd719a05e5	Glycine max	Glycine max	True	hwangkeum	hefeng25iga1002	0.88419734	related
82ce90eea621c1cb	da2190d8185c2216	Glycine max	Glycine max	True	hwangkeum	jindouno23	0.81231077	related
82ce90eea621c1cb	dea07cd7cbf98e50	Glycine max	Glycine max	True	hwangkeum	gmaxzh13	0.84527716	related
82ce90eea621c1cb	e75b0684f432e271	Glycine max	Glycine max	True	hwangkeum	wandouno28	0.81428801	related
82ce90eea621c1cb	e7e022605327ebb2	Glycine max	Glycine max	True	hwangkeum	tiejiasilihuang	0.85030740	related
82ce90eea621c1cb	e8cbc86c9a41df2f	Glycine max	Glycine max	True	hwangkeum	huaxia3iga1007	0.85031020	related
82ce90eea621c1cb	eac340c47f32c565	Glycine max	Glycine max	True	hwangkeum	asm5677679v1	0.84324582	related
82ce90eea621c1cb	f0ec01b9e4056bfc	Glycine max	Glycine max	True	hwangkeum	wm82iga1008	0.86599515	related
82ce90eea621c1cb	f23ce0d142345d64	Glycine max	Glycine max	True	hwangkeum	keshanno1	0.83843694	related
82ce90eea621c1cb	fca2e8d89b64453f	Glycine max	Glycine max	True	hwangkeum	whfsgmhx310	0.85031020	related
838679e55c2d0890	84b734e351285496	Glycine max	Glycine max	True	lee	zh13	0.86222690	related
838679e55c2d0890	871fd28ea67a2de5	Glycine max	Glycine max	True	lee	whfsgmw8210	0.88460047	related
838679e55c2d0890	887fc38a30f65f36	Glycine max	Glycine max	True	lee	fengdihuang	0.85966250	related
838679e55c2d0890	8948693e7614b9a0	Glycine max	Glycine max	True	lee	amsoy	0.82037863	related
838679e55c2d0890	897c7e04cd83ff6e	Glycine max	Glycine max	True	lee	v11	0.87822705	related
838679e55c2d0890	8c21e283eca8cf3b	Glycine max	Glycine max	True	lee	heiheno43	0.83310482	related
838679e55c2d0890	8f9a4aa16c3e8be0	Glycine max	Glycine max	True	lee	ua4805	0.81639980	related
838679e55c2d0890	9065b12aa8b08a62	Glycine max	Glycine max	True	lee	asm4080195v1	0.85315171	related
838679e55c2d0890	91ea3a5d896e6648	Glycine max	Glycine max	True	lee	glycinemaxv20	0.87768689	related
838679e55c2d0890	96468b4838f74d0d	Glycine max	Glycine max	True	lee	enrei	0.84782315	related
838679e55c2d0890	98cf7f6c3f3626e4	Glycine max	Glycine max	True	lee	zh13iga1005	0.86417960	related
838679e55c2d0890	a1031c671efeadfc	Glycine max	Glycine max	True	lee	shishengchangye	0.85741429	related
838679e55c2d0890	a5e485b56aa79b8f	Glycine max	Glycine max	True	lee	whfsgmzh3510	0.83945510	related
838679e55c2d0890	a8412af2ff4cd5ed	Glycine max	Glycine max	True	lee	handouno5	0.84645264	related
838679e55c2d0890	aacea7c6039184ef	Glycine max	Glycine max	True	lee	wenfeng7iga1001	0.83268551	related
838679e55c2d0890	ae8f30e37611692d	Glycine max	Glycine max	True	lee	tiefengno18	0.83504656	related
838679e55c2d0890	b503a63d15d33fea	Glycine max	Glycine max	True	lee	juxuanno23	0.82302718	related
838679e55c2d0890	b659b2f851a1f246	Glycine max	Glycine max	True	lee	embgmbrs53710	0.84649300	related
838679e55c2d0890	bb5dcc92012e8623	Glycine max	Glycine max	True	lee	tongshantianedan	0.82460736	related
838679e55c2d0890	c54fb54176965d99	Glycine max	Glycine max	True	lee	wm82	0.87975026	related
838679e55c2d0890	ca6a965855822565	Glycine max	Glycine max	True	lee	asm2211499v1	0.85824471	related
838679e55c2d0890	d1dc3503d3fab1b3	Glycine max	Glycine max	True	lee	glymalee	0.98870430	near_duplicate
838679e55c2d0890	d4ed1350b181bf96	Glycine max	Glycine max	True	lee	58161	0.83526004	related
838679e55c2d0890	d743659d2310fe55	Glycine max	Glycine max	True	lee	pi548362	0.87677621	related
838679e55c2d0890	d7abe2eb0f698c46	Glycine max	Glycine max	True	lee	jd17	0.87746376	related
838679e55c2d0890	d8e304252bf5b6c7	Glycine max	Glycine max	True	lee	zh35iga1004	0.83945510	related
838679e55c2d0890	d9e3d4cd719a05e5	Glycine max	Glycine max	True	lee	hefeng25iga1002	0.87279935	related
838679e55c2d0890	da2190d8185c2216	Glycine max	Glycine max	True	lee	jindouno23	0.81528849	related
838679e55c2d0890	dea07cd7cbf98e50	Glycine max	Glycine max	True	lee	gmaxzh13	0.86246273	related
838679e55c2d0890	e75b0684f432e271	Glycine max	Glycine max	True	lee	wandouno28	0.81859882	related
838679e55c2d0890	e7e022605327ebb2	Glycine max	Glycine max	True	lee	tiejiasilihuang	0.86111339	related
838679e55c2d0890	e8cbc86c9a41df2f	Glycine max	Glycine max	True	lee	huaxia3iga1007	0.87081517	related
838679e55c2d0890	eac340c47f32c565	Glycine max	Glycine max	True	lee	asm5677679v1	0.85999973	related
838679e55c2d0890	f0ec01b9e4056bfc	Glycine max	Glycine max	True	lee	wm82iga1008	0.88460047	related
838679e55c2d0890	f23ce0d142345d64	Glycine max	Glycine max	True	lee	keshanno1	0.83856962	related
838679e55c2d0890	fca2e8d89b64453f	Glycine max	Glycine max	True	lee	whfsgmhx310	0.87081517	related
84b734e351285496	871fd28ea67a2de5	Glycine max	Glycine max	True	zh13	whfsgmw8210	0.85707272	related
84b734e351285496	887fc38a30f65f36	Glycine max	Glycine max	True	zh13	fengdihuang	0.83465381	related
84b734e351285496	8948693e7614b9a0	Glycine max	Glycine max	True	zh13	amsoy	0.85539629	related
84b734e351285496	897c7e04cd83ff6e	Glycine max	Glycine max	True	zh13	v11	0.85126198	related
84b734e351285496	8c21e283eca8cf3b	Glycine max	Glycine max	True	zh13	heiheno43	0.81854892	related
84b734e351285496	9065b12aa8b08a62	Glycine max	Glycine max	True	zh13	asm4080195v1	0.88451538	related
84b734e351285496	91ea3a5d896e6648	Glycine max	Glycine max	True	zh13	glycinemaxv20	0.85060668	related
84b734e351285496	96468b4838f74d0d	Glycine max	Glycine max	True	zh13	enrei	0.84030434	related
84b734e351285496	98cf7f6c3f3626e4	Glycine max	Glycine max	True	zh13	zh13iga1005	0.98597694	near_duplicate
84b734e351285496	a1031c671efeadfc	Glycine max	Glycine max	True	zh13	shishengchangye	0.84628556	related
84b734e351285496	a5e485b56aa79b8f	Glycine max	Glycine max	True	zh13	whfsgmzh3510	0.88921775	related
84b734e351285496	a8412af2ff4cd5ed	Glycine max	Glycine max	True	zh13	handouno5	0.86221761	related
84b734e351285496	aacea7c6039184ef	Glycine max	Glycine max	True	zh13	wenfeng7iga1001	0.83889458	related
84b734e351285496	ae8f30e37611692d	Glycine max	Glycine max	True	zh13	tiefengno18	0.81109344	related
84b734e351285496	b503a63d15d33fea	Glycine max	Glycine max	True	zh13	juxuanno23	0.81716537	related
84b734e351285496	b659b2f851a1f246	Glycine max	Glycine max	True	zh13	embgmbrs53710	0.82564286	related
84b734e351285496	bb5dcc92012e8623	Glycine max	Glycine max	True	zh13	tongshantianedan	0.81302660	related
84b734e351285496	c54fb54176965d99	Glycine max	Glycine max	True	zh13	wm82	0.85232148	related
84b734e351285496	ca6a965855822565	Glycine max	Glycine max	True	zh13	asm2211499v1	0.85232079	related
84b734e351285496	d1dc3503d3fab1b3	Glycine max	Glycine max	True	zh13	glymalee	0.85595682	related
84b734e351285496	d4ed1350b181bf96	Glycine max	Glycine max	True	zh13	58161	0.85631010	related
84b734e351285496	d743659d2310fe55	Glycine max	Glycine max	True	zh13	pi548362	0.83438814	related
84b734e351285496	d7abe2eb0f698c46	Glycine max	Glycine max	True	zh13	jd17	0.85653336	related
84b734e351285496	d8e304252bf5b6c7	Glycine max	Glycine max	True	zh13	zh35iga1004	0.88921775	related
84b734e351285496	d9e3d4cd719a05e5	Glycine max	Glycine max	True	zh13	hefeng25iga1002	0.85294878	related
84b734e351285496	da2190d8185c2216	Glycine max	Glycine max	True	zh13	jindouno23	0.80931760	related
84b734e351285496	dea07cd7cbf98e50	Glycine max	Glycine max	True	zh13	gmaxzh13	0.99970650	near_duplicate
84b734e351285496	e75b0684f432e271	Glycine max	Glycine max	True	zh13	wandouno28	0.81471828	related
84b734e351285496	e7e022605327ebb2	Glycine max	Glycine max	True	zh13	tiejiasilihuang	0.83725063	related
84b734e351285496	e8cbc86c9a41df2f	Glycine max	Glycine max	True	zh13	huaxia3iga1007	0.87411904	related
84b734e351285496	eac340c47f32c565	Glycine max	Glycine max	True	zh13	asm5677679v1	0.88408883	related
84b734e351285496	f0ec01b9e4056bfc	Glycine max	Glycine max	True	zh13	wm82iga1008	0.85707272	related
84b734e351285496	f23ce0d142345d64	Glycine max	Glycine max	True	zh13	keshanno1	0.82185159	related
84b734e351285496	fca2e8d89b64453f	Glycine max	Glycine max	True	zh13	whfsgmhx310	0.87411904	related
8508dc7a9552d402	b73fa5667713829a	Lathyrus sativus	Lathyrus sativus	True	jiclsatv211	jiclsat20	0.99996002	near_duplicate
85b481ae24b243fe	aacea7c6039184ef	Glycine max	Glycine max	True	zihuano4	wenfeng7iga1001	0.80735593	related
871fd28ea67a2de5	887fc38a30f65f36	Glycine max	Glycine max	True	whfsgmw8210	fengdihuang	0.85081285	related
871fd28ea67a2de5	8948693e7614b9a0	Glycine max	Glycine max	True	whfsgmw8210	amsoy	0.82901499	related
871fd28ea67a2de5	897c7e04cd83ff6e	Glycine max	Glycine max	True	whfsgmw8210	v11	0.97134096	near_duplicate
871fd28ea67a2de5	8c21e283eca8cf3b	Glycine max	Glycine max	True	whfsgmw8210	heiheno43	0.83211267	related
871fd28ea67a2de5	9065b12aa8b08a62	Glycine max	Glycine max	True	whfsgmw8210	asm4080195v1	0.85570186	related
871fd28ea67a2de5	91ea3a5d896e6648	Glycine max	Glycine max	True	whfsgmw8210	glycinemaxv20	0.97001874	near_duplicate
871fd28ea67a2de5	96468b4838f74d0d	Glycine max	Glycine max	True	whfsgmw8210	enrei	0.84270831	related
871fd28ea67a2de5	98cf7f6c3f3626e4	Glycine max	Glycine max	True	whfsgmw8210	zh13iga1005	0.86002517	related
871fd28ea67a2de5	a1031c671efeadfc	Glycine max	Glycine max	True	whfsgmw8210	shishengchangye	0.84805630	related
871fd28ea67a2de5	a5e485b56aa79b8f	Glycine max	Glycine max	True	whfsgmw8210	whfsgmzh3510	0.83278050	related
871fd28ea67a2de5	a8412af2ff4cd5ed	Glycine max	Glycine max	True	whfsgmw8210	handouno5	0.84074284	related
871fd28ea67a2de5	aacea7c6039184ef	Glycine max	Glycine max	True	whfsgmw8210	wenfeng7iga1001	0.83004420	related
871fd28ea67a2de5	ae8f30e37611692d	Glycine max	Glycine max	True	whfsgmw8210	tiefengno18	0.86803218	related
871fd28ea67a2de5	b503a63d15d33fea	Glycine max	Glycine max	True	whfsgmw8210	juxuanno23	0.82090030	related
871fd28ea67a2de5	b659b2f851a1f246	Glycine max	Glycine max	True	whfsgmw8210	embgmbrs53710	0.87597672	related
871fd28ea67a2de5	bb5dcc92012e8623	Glycine max	Glycine max	True	whfsgmw8210	tongshantianedan	0.81580620	related
871fd28ea67a2de5	c54fb54176965d99	Glycine max	Glycine max	True	whfsgmw8210	wm82	0.97477656	near_duplicate
871fd28ea67a2de5	ca6a965855822565	Glycine max	Glycine max	True	whfsgmw8210	asm2211499v1	0.84769857	related
871fd28ea67a2de5	d1dc3503d3fab1b3	Glycine max	Glycine max	True	whfsgmw8210	glymalee	0.87798313	related
871fd28ea67a2de5	d4ed1350b181bf96	Glycine max	Glycine max	True	whfsgmw8210	58161	0.83293177	related
871fd28ea67a2de5	d743659d2310fe55	Glycine max	Glycine max	True	whfsgmw8210	pi548362	0.90434770	related
871fd28ea67a2de5	d7abe2eb0f698c46	Glycine max	Glycine max	True	whfsgmw8210	jd17	0.90752474	related
871fd28ea67a2de5	d8e304252bf5b6c7	Glycine max	Glycine max	True	whfsgmw8210	zh35iga1004	0.83278050	related
871fd28ea67a2de5	d9e3d4cd719a05e5	Glycine max	Glycine max	True	whfsgmw8210	hefeng25iga1002	0.86387305	related
871fd28ea67a2de5	da2190d8185c2216	Glycine max	Glycine max	True	whfsgmw8210	jindouno23	0.83321918	related
871fd28ea67a2de5	dea07cd7cbf98e50	Glycine max	Glycine max	True	whfsgmw8210	gmaxzh13	0.85707855	related
871fd28ea67a2de5	e75b0684f432e271	Glycine max	Glycine max	True	whfsgmw8210	wandouno28	0.84894633	related
871fd28ea67a2de5	e7e022605327ebb2	Glycine max	Glycine max	True	whfsgmw8210	tiejiasilihuang	0.85201483	related
871fd28ea67a2de5	e8cbc86c9a41df2f	Glycine max	Glycine max	True	whfsgmw8210	huaxia3iga1007	0.85136643	related
871fd28ea67a2de5	eac340c47f32c565	Glycine max	Glycine max	True	whfsgmw8210	asm5677679v1	0.85177729	related
871fd28ea67a2de5	f0ec01b9e4056bfc	Glycine max	Glycine max	True	whfsgmw8210	wm82iga1008	1.00000000	near_duplicate
871fd28ea67a2de5	f23ce0d142345d64	Glycine max	Glycine max	True	whfsgmw8210	keshanno1	0.84025218	related
871fd28ea67a2de5	fca2e8d89b64453f	Glycine max	Glycine max	True	whfsgmw8210	whfsgmhx310	0.85136643	related
887fc38a30f65f36	8948693e7614b9a0	Glycine max	Glycine max	True	fengdihuang	amsoy	0.81676408	related
887fc38a30f65f36	897c7e04cd83ff6e	Glycine max	Glycine max	True	fengdihuang	v11	0.84323790	related
887fc38a30f65f36	8c21e283eca8cf3b	Glycine max	Glycine max	True	fengdihuang	heiheno43	0.83489832	related
887fc38a30f65f36	9065b12aa8b08a62	Glycine max	Glycine max	True	fengdihuang	asm4080195v1	0.83770584	related
887fc38a30f65f36	91ea3a5d896e6648	Glycine max	Glycine max	True	fengdihuang	glycinemaxv20	0.84286295	related
887fc38a30f65f36	96468b4838f74d0d	Glycine max	Glycine max	True	fengdihuang	enrei	0.83015163	related
887fc38a30f65f36	98cf7f6c3f3626e4	Glycine max	Glycine max	True	fengdihuang	zh13iga1005	0.83707434	related
887fc38a30f65f36	a1031c671efeadfc	Glycine max	Glycine max	True	fengdihuang	shishengchangye	0.84094841	related
887fc38a30f65f36	a5e485b56aa79b8f	Glycine max	Glycine max	True	fengdihuang	whfsgmzh3510	0.82373075	related
887fc38a30f65f36	a8412af2ff4cd5ed	Glycine max	Glycine max	True	fengdihuang	handouno5	0.83087153	related
887fc38a30f65f36	aacea7c6039184ef	Glycine max	Glycine max	True	fengdihuang	wenfeng7iga1001	0.82658666	related
887fc38a30f65f36	ae8f30e37611692d	Glycine max	Glycine max	True	fengdihuang	tiefengno18	0.82559906	related
887fc38a30f65f36	b503a63d15d33fea	Glycine max	Glycine max	True	fengdihuang	juxuanno23	0.82196395	related
887fc38a30f65f36	b659b2f851a1f246	Glycine max	Glycine max	True	fengdihuang	embgmbrs53710	0.82800435	related
887fc38a30f65f36	bb5dcc92012e8623	Glycine max	Glycine max	True	fengdihuang	tongshantianedan	0.81582003	related
887fc38a30f65f36	c54fb54176965d99	Glycine max	Glycine max	True	fengdihuang	wm82	0.84477446	related
887fc38a30f65f36	ca6a965855822565	Glycine max	Glycine max	True	fengdihuang	asm2211499v1	0.84060609	related
887fc38a30f65f36	d1dc3503d3fab1b3	Glycine max	Glycine max	True	fengdihuang	glymalee	0.85396786	related
887fc38a30f65f36	d4ed1350b181bf96	Glycine max	Glycine max	True	fengdihuang	58161	0.82286233	related
887fc38a30f65f36	d743659d2310fe55	Glycine max	Glycine max	True	fengdihuang	pi548362	0.84827735	related
887fc38a30f65f36	d7abe2eb0f698c46	Glycine max	Glycine max	True	fengdihuang	jd17	0.85073130	related
887fc38a30f65f36	d8e304252bf5b6c7	Glycine max	Glycine max	True	fengdihuang	zh35iga1004	0.82373075	related
887fc38a30f65f36	d9e3d4cd719a05e5	Glycine max	Glycine max	True	fengdihuang	hefeng25iga1002	0.86898110	related
887fc38a30f65f36	da2190d8185c2216	Glycine max	Glycine max	True	fengdihuang	jindouno23	0.82062530	related
