annotation_id	source_kind	relative_path	member_name	source	material	annotation_role	is_primary_gene_model	paired_genome_ids	format	feature_count	gene_count	transcript_count	cds_count	exon_count	duplicate_gene_id_count	malformed_line_count	invalid_coordinate_count	file_sha256	status
c1e7560cc81522b0	file	legume_family/ncbi/Trifolium_repens/drTriRepe4_hap1_1.5/gff3/GCA_032173615.1_drTriRepe4_hap1_1.5_genomic.gff.gz	.	legume_family_ncbi	legume_family_ncbi|Trifolium_repens|drTriRepe4_hap1_1.5	ncbi_genomic	True	e9882add53dcf4dc	GFF3	1094592	99168	109813	442323	442323	0	0	0	33280c5f7c5856fa9ae42c3b226e021c5d0adc8ad156fdfe1d766aa5be0d5ad8	PASS
c205ad4bcee66931	file	legume_family/ncbi/Vigna_angularis/Vigan1.1/gff3/GCF_001190045.1_Vigan1.1_genomic.gff.gz	.	legume_family_ncbi	legume_family_ncbi|Vigna_angularis|Vigan1.1	ncbi_genomic	True	9be29dfc5b01f8ec	GFF3	605992	28416	38893	228996	267158	11	0	1	53ab5fc00fa61808e3124ee0e55630d40e6d11c5cc02e79b0c9f0373cdcd0dd8	PASS
c284fdb47d918509	file	legume_family/legumeinfo/Cicer/reticulatum/Besev079.gnm1.ann1.F01Z/gff3/cicre.Besev079.gnm1.ann1.F01Z.gcv_genes.gff3.gz	.	legume_family_legumeinfo	legume_family_legumeinfo|Cicer|reticulatum|Besev079.gnm1	gcv_genes	False	113fadf96eebfab1	GFF3	36656	36656	0	0	0	0	0	0	b3d619c6d4897b3036aac06f7a251c0ea57a66f7d7866e41fa283dc37a8078aa	PASS
c2e828c66d37b2e0	file	legume_family/legumeinfo/Medicago/sativa/RegenSY27x.gnm1_hap2.ann1.62BH/gff3/medsa.RegenSY27x.gnm1_hap2.ann1.62BH.gene_models_main.gff3.gz	.	legume_family_legumeinfo	legume_family_legumeinfo|Medicago|sativa|RegenSY27x.gnm1_hap2	gene_models_main	True	19a3704fc5744b8a	GFF3	550503	55131	55131	213984	226257	0	0	0	f013434cc14f4b8ccc4f5f4160df90ece3f8c4263dfc1ac3969402a4034defa7	PASS
c48314b448d31c08	file	soyomics/Zhutwinning2/gff/SoyL01.gene.gff.gz	.	soyomics	soyomics|Zhutwinning2	soyomics_gene	True	6b882ca1292e53b8	GFF3	1154139	54502	76140	419155	459730	0	0	0	5184c95b685f35cc10c709948525929dc2dd54e9431174b48fed4c868f3b8e13	PASS
c59979d6bfe6de49	file	legume_family/legumeinfo/Glycine/max/Wm82.gnm4.ann1.T8TQ/repeat/glyma.Wm82.gnm4.ann1.T8TQ.repeatmasking.gff3.gz	.	legume_family_legumeinfo	legume_family_legumeinfo|Glycine|max|Wm82.gnm4	repeat	False	c54fb54176965d99;fe03eb273125b0ff	GFF3	698467	0	0	0	0	0	0	0	69bdd3ad44ff9f61c1ef5822bb37ef694869024393669379569f6d9ed87def42	PASS
c5d3457b62234f2e	file	soyomics/Zhonghuang_13/gff/ZH13.gene.gff.gz	.	soyomics	soyomics|Zhonghuang_13	soyomics_gene	True	cd1f3d99dc8ab1e9	GFF3	1565691	55443	96366	553308	629091	0	0	0	6b895e790122890d5b7aeb504b37bb5f71a2fdc71b5cd0fe84c266c3d97df46c	PASS
c662c64a440d6524	file	legumeinfo/Wm82.gnm5.ann1.J7HW/functional_iprscan/glyma.Wm82.gnm5.ann1.J7HW.iprscan.gff3.gz	.	legumeinfo	legumeinfo|Wm82.gnm5	functional_iprscan	False	0dd3c819f44b67d7	GFF3	377907	0	0	0	0	0	0	0	6fb48584878e8c703e8eb264b623f39e50974c27d1542194e6cd8fc3464076b5	PASS
c6a1120caa4b9728	file	legume_family/legumeinfo/Lotus/japonicus/MG20.gnm3.ann1.WF9B/gff3/lotja.MG20.gnm3.ann1.WF9B.gene_models_main.gff3.gz	.	legume_family_legumeinfo	legume_family_legumeinfo|Lotus|japonicus|MG20.gnm3	gene_models_main	True	11b5b397b75578bb	GFF3	516866	39734	49077	194330	233725	0	0	0	6d7abc89bf6035091d7a9961832eb21b62fbade38b20b7eb6b21b4c77c4c705b	PASS
c6a3df9290bc9243	file	legume_family/legumeinfo/Vigna/unguiculata/IT97K-499-35.gnm1.ann2.FD7K/gff3/vigun.IT97K-499-35.gnm1.ann2.FD7K.gene_models_main.gff3.gz	.	legume_family_legumeinfo	legume_family_legumeinfo|Vigna|unguiculata|IT97K-499-35.gnm1	gene_models_main	True	47a848e10053271a;509eba810398551d;adf452fa93f14a03	GFF3	540171	31948	54484	325882	0	0	0	0	2f3bde0eb5824984059cfe3629bd863049b8bb204c825832dd7b248c2d47a506	PASS
c7a5158c25aee926	file	legume_family/legumeinfo/Phaseolus/coccineus/PHA8298.gnm1.ann1.0Q14/gff3/phaco.PHA8298.gnm1.ann1.0Q14.gene_models_main.gff3.gz	.	legume_family_legumeinfo	legume_family_legumeinfo|Phaseolus|coccineus|PHA8298.gnm1	gene_models_main	True	e5375bfc431af7c0;f03b025238e1f030;fc8d57c1319bc410	GFF3	404066	29443	41803	257564	0	0	0	0	c6b9e836594177c3d50fc62bb9a91d33349935ac692353640820f6bbae13dab7	PASS
c82c0a38ad5ebf4c	file	soyomics/Amsoy/gff/SoyC05.gene.gff.gz	.	soyomics	soyomics|Amsoy	soyomics_gene	True	b374442bb6419f33	GFF3	1255848	58040	84959	451270	495833	0	0	0	aaf6e0688b53e38122c2bce0031c6cba3f33370345587b19ed1b6e53d1da849c	PASS
c82f67446f75bbc9	file	legume_family/legumeinfo/Medicago/truncatula/HM056.gnm1.ann1.CHP6/gff3/medtr.HM056.gnm1.ann1.CHP6.gene_models_main.gff3.gz	.	legume_family_legumeinfo	legume_family_legumeinfo|Medicago|truncatula|HM056.gnm1	gene_models_main	True	0a5a35e474446d15	GFF3	630288	65413	65413	249731	249731	0	0	0	3151d8dd88909df51a56d27ae23f2ffdcd8e5498ffcfedec63b38a5b9f30756f	PASS
c8dfa39ac2c12434	file	soyomics/Hei_He_No.43/gff/SoyC13.gene.gff.gz	.	soyomics	soyomics|Hei_He_No.43	soyomics_gene	True	c638e721f9634396	GFF3	1237788	57976	84236	442870	487892	0	0	0	b7a15f2c0950ced791d4a5b018becea9b9b66d4cd8b95da29a4dbf3f6147a0dd	PASS
c97428defdd467f7	file	legumeinfo/HeiHeNo_43.gnm1.ann1.PDXG/functional_iprscan/glyma.HeiHeNo_43.gnm1.ann1.PDXG.iprscan.gff3.gz	.	legumeinfo	legumeinfo|HeiHeNo_43.gnm1	functional_iprscan	False	8c21e283eca8cf3b	GFF3	391534	0	0	0	0	0	0	0	345cfe1f542a0e00652c7e38b061507577f44f82be7e8bbf64b5751b076ba5c4	PASS
ca2a3929ffea5ce0	file	legume_family/legumeinfo/Trifolium/pratense/HEN17-A07.gnm1.ann1.LHG2/functional_iprscan/tripr.HEN17-A07.gnm1.ann1.LHG2.iprscan.gff3.gz	.	legume_family_legumeinfo	legume_family_legumeinfo|Trifolium|pratense|HEN17-A07.gnm1	functional_iprscan	False	cd49d0d6361370b4	GFF3	275511	0	0	0	0	0	0	0	3d2f05db44d8ad8c10e18d4a895cd8f38443c5f09a407193ed609b681216de1c	PASS
caa43428169d4936	file	soyomics/Xu_Dou_No.1/ncrna/SoyC01.ncRNA.gff3.gz	.	soyomics	soyomics|Xu_Dou_No.1	noncoding	False	22da0a72aed88542	GFF3	8472	3692	0	0	0	0	8	0	d72097fcace6a5e098a1bc798e4e3c7b16b6b01844dc750a8ea6890b16c37965	PASS
cc1faf678ab31968	file	legume_family/legumeinfo/Glycine/max/Miyagishirome.gnm3.ann1.P8QZ/functional_iprscan/glyma.Miyagishirome.gnm3.ann1.P8QZ.iprscan.gff3.gz	.	legume_family_legumeinfo	legume_family_legumeinfo|Glycine|max|Miyagishirome.gnm3	functional_iprscan	False	24b40cf02b3d8889	GFF3	378092	0	0	0	0	0	0	0	ef9c913c931fd7adb03331e6324dc6f8fb3480d87146f79e5da1c9cca57dc4e6	PASS
cc2d9d5610bb5c41	file	legume_family/ncbi/Vigna_unguiculata/ASM411807v2/gff3/GCF_004118075.2_ASM411807v2_genomic.gff.gz	.	legume_family_ncbi	legume_family_ncbi|Vigna_unguiculata|ASM411807v2	ncbi_genomic	True	7c74d70af048510f	GFF3	648436	33080	43548	246500	314778	2	0	0	23a3e41ea7cbe2fbbefd4fc6999b9cc09847bb56cfa931dae2570b417f52dc26	PASS
cccd08b77032a711	file	soyomics/PI_398296/ncrna/SoyL05.ncRNA.gff3.gz	.	soyomics	soyomics|PI_398296	noncoding	False	2219a8c1fec1f208	GFF3	8738	3804	0	0	0	0	32	0	23933475093708ce4f2b9d1b5f90915df0a51cccd4f37bf55bfa6779f5aa6946	PASS
cd43ef9e155aa9cc	file	legume_family/ncbi/Lotus_japonicus/LjGifu_v1.2/gff3/GCF_012489685.1_LjGifu_v1.2_genomic.gff.gz	.	legume_family_ncbi	legume_family_ncbi|Lotus_japonicus|LjGifu_v1.2	ncbi_genomic	True	5edfa45b3bdba07c	GFF3	696104	38478	47534	242328	354449	0	0	0	fd3a16a20521d77d32315877dffd063b8d92e878a5e0c18372b08cd02d40f89f	PASS
ce27d571bc84e645	file	legume_family/legumeinfo/Phaseolus/vulgaris/G19833.gnm2.ann1.PB8d/repeat/phavu.G19833.gnm2.ann1.PB8d.repeatmasking.gff3.gz	.	legume_family_legumeinfo	legume_family_legumeinfo|Phaseolus|vulgaris|G19833.gnm2	repeat	False	430c5927b868f32b;73322102ae8f8cfe;f1607dc2d3ab2472	GFF3	464818	0	0	0	0	0	0	0	11055be5664cad08a1b7e217770d7bf9717431dba671cfb9f7313b3c3599cf03	PASS
ce5eb9cf53a77bd4	file	legume_family/legumeinfo/Glycine/dolichocarpa/G1134.gnm1.ann1.4BJM/functional_iprscan/glydo.G1134.gnm1.ann1.4BJM.iprscan.gff3.gz	.	legume_family_legumeinfo	legume_family_legumeinfo|Glycine|dolichocarpa|G1134.gnm1	functional_iprscan	False	7dda2de8855030a8	GFF3	603462	0	0	0	0	0	0	0	716a3cb7b49e6f2ad637ad540fb1261e264b5ea9bf269941cf6c2d773a859bb2	PASS
cfa22715a78da8bb	file	legume_family/ncbi/Arachis_hypogaea/S245/gff3/GCA_039853315.1_S245_genomic.gff.gz	.	legume_family_ncbi	legume_family_ncbi|Arachis_hypogaea|S245	ncbi_genomic	True	9f51e7bd07ec3602	GFF3	821374	72410	72410	338267	338267	0	0	0	ba578141e1ca915fe71282e495573489ae1f3e46e936d9c562a333112677b7f4	PASS
cff8f8a0724807b1	file	legume_family/legumeinfo/Medicago/truncatula/HM060.gnm1.ann1.H41P/functional_iprscan/medtr.HM060.gnm1.ann1.H41P.iprscan.gff3.gz	.	legume_family_legumeinfo	legume_family_legumeinfo|Medicago|truncatula|HM060.gnm1	functional_iprscan	False	a199002370e78db1	GFF3	329964	0	0	0	0	0	0	0	48160615b4ba52ee0c9746c6afde27a7fcb67541718bcd2abd5ffe7812928ff0	PASS
d05188e554a09730	file	legume_family/ncbi/Crotalaria_pallida/Cpal_1/gff3/GCA_037953625.1_Cpal_1_genomic.gff.gz	.	legume_family_ncbi	legume_family_ncbi|Crotalaria_pallida|Cpal_1	ncbi_genomic	True	391e92e38f9fb945	GFF3	569075	37565	48749	235695	235695	0	0	0	c327629c8d92e081b834738b755aa96a51f09783c540cafb84a0e861e19deeaa	PASS
d0764d23a8a56311	zip_member	soyod/Tie_Feng_18/gff/Tie_Feng_18.annotation.zip	Tie_Feng_18.annotation.gff	soyod	Tie_Feng_18	soyod_gene_models	True	728a9ec44b58cf13	GFF3	1228462	55191	80181	446279	489610	0	0	0	d711df1728bb8192eb6d0fa0b788d84787d1924f13f4b45384149293164f0223	PASS
d0e2dc0dbbad07ea	file	legume_family/legumeinfo/Chamaecrista/fasciculata/ISC494698.gnm1_hap2.ann1.WXZF/gff3/chafa.ISC494698.gnm1_hap2.ann1.WXZF.gene_models_exons.gff3.gz	.	legume_family_legumeinfo	legume_family_legumeinfo|Chamaecrista|fasciculata|ISC494698.gnm1_hap2	gene_model_exons	False	0d369ef4d174838f;338b426684d64480;e26c7eb0cf847426	GFF3	827982	28859	49167	304162	329851	0	0	0	0dd7c7c5ada472194c8379512beeef49a7e54a3dca4004763138b35402b0f324	PASS
d1987ecb43106760	zip_member	soyod/Yu_Dou_22/gff/Yu_Dou_22.annotation.zip	Yu_Dou_22.annotation.gff	soyod	Yu_Dou_22	soyod_gene_models	True	5799d550972348b4	GFF3	1209290	55619	79169	444474	483065	0	0	0	3a814669aad9d442f16a678a9972d8df67f05f77b0d04b46f20cc6bdecd7b24e	PASS
d248e271fde7e814	zip_member	soyod/Wan_Dou_28/gff/Wan_Dou_28.annotation.zip	Wan_Dou_28.annotation.gff	soyod	Wan_Dou_28	soyod_gene_models	True	e43bb976311a10d3	GFF3	1221368	57777	83011	442999	483448	0	0	0	f274c4f7cb9f76d7e1cd5d6d7d73884ce12b65eea85766e5fbdab6bdee5b1b3b	PASS
d25ee8dfbbf6a90c	file	soyomics/Ke_Shan_No.1/ncrna/SoyC14.ncRNA.gff3.gz	.	soyomics	soyomics|Ke_Shan_No.1	noncoding	False	959d82ee1985320f	GFF3	8952	3921	0	0	0	0	6	0	125c95679d0465075cc3c5dc07353fb89beb4164a3bac4c3ed65871baafa4603	PASS
d2b88f43f38e7724	file	legume_family/legumeinfo/Arachis/duranensis/V14167.gnm1.ann1.cxSM/gff3/aradu.V14167.gnm1.ann1.cxSM.gene_models_main.gff3.gz	.	legume_family_legumeinfo	legume_family_legumeinfo|Arachis|duranensis|V14167.gnm1	gene_models_main	True	17aa980862a428b6	GFF3	537821	36734	36734	197629	213589	0	0	0	69240e27b11b4e399775c84b7a857ed77aba7d3d41ed7b674410ee86d94a453a	PASS
d2cb89bae1f7389e	file	legume_family/legumeinfo/Vigna/angularis/Shumari.gnm1.ann1.8BRS/gff3/vigan.Shumari.gnm1.ann1.8BRS.noncoding.gff3.gz	.	legume_family_legumeinfo	legume_family_legumeinfo|Vigna|angularis|Shumari.gnm1	noncoding	False	6ad3d7c855c721ce	GFF3	10786	2494	2494	0	5798	0	0	0	c4a9c0d440044f2d8ee481e298d2ffee40f7cedfd37c26eba67835bfac598cb5	PASS
d356766b2113dcc3	file	legume_family/legumeinfo/Glycine/max/Kosuzu.gnm3.ann1.4MVB/gff3/glyma.Kosuzu.gnm3.ann1.4MVB.scaffolds.gff3.gz	.	legume_family_legumeinfo	legume_family_legumeinfo|Glycine|max|Kosuzu.gnm3	other_annotation	False	6935c73bd3792804	GFF3	8842	1536	1179	2750	2887	0	0	0	673e8293aa020db06be74675692d7a07411011dfa1f465fd125a6c274ce23ed2	PASS
d3a9cd96527b5360	file	soyomics/Feng_Di_Huang/gff/SoyL07.gene.gff.gz	.	soyomics	soyomics|Feng_Di_Huang	soyomics_gene	True	91db807016058a25	GFF3	1252579	58259	84342	452818	495186	0	0	0	65ab4e1cb8cc68b1daea82b5f9a25766c35fe3f89b873eb8104698899bf6b99e	PASS
d3d32af4930322e9	file	legume_family/legumeinfo/Cicer/arietinum/CDCFrontier.gnm2.ann1.9M1L/functional_iprscan/cicar.CDCFrontier.gnm2.ann1.9M1L.iprscan.gff3.gz	.	legume_family_legumeinfo	legume_family_legumeinfo|Cicer|arietinum|CDCFrontier.gnm2	functional_iprscan	False	c3cea47e840df975	GFF3	194526	0	0	0	0	0	0	0	94418dc6190577e40f32abd35e21fc86ba19ce4218f7870c1b8eafb50b3a6088	PASS
d4bd00ad00a9b7fd	file	legume_family/ncbi/Senna_tora/ASM1485142v1/gff3/GCA_014851425.1_ASM1485142v1_genomic.gff.gz	.	legume_family_ncbi	legume_family_ncbi|Senna_tora|ASM1485142v1	ncbi_genomic	True	282a2bc92d129efa	GFF3	486534	45268	45268	197777	197777	0	0	0	2aa0ca98c896e76ebadcdbed6fad0ca73ea171e83ba8b88d2097e238078dd6d4	PASS
d523970bc011fa2d	file	legume_family/legumeinfo/Trifolium/subterraneum/Daliak.gnm2.ann1.MFKF/functional_iprscan/trisu.Daliak.gnm2.ann1.MFKF.iprscan.gff3.gz	.	legume_family_legumeinfo	legume_family_legumeinfo|Trifolium|subterraneum|Daliak.gnm2	functional_iprscan	False	872c83e913b87cdf	GFF3	281280	0	0	0	0	0	0	0	4fa549f46af82684260add85fab8baf2f72dee8b625572d542e322a17167bb9c	PASS
d6e27910e0188f25	file	legume_family/legumeinfo/Medicago/truncatula/R108_HM340.gnm1.ann1.85YW/functional_iprscan/medtr.R108_HM340.gnm1.ann1.85YW.iprscan.gff3.gz	.	legume_family_legumeinfo	legume_family_legumeinfo|Medicago|truncatula|R108_HM340.gnm1	functional_iprscan	False	34a865520cde6c20	GFF3	263203	0	0	0	0	0	0	0	c439c0c005386eaf3955f9ba189259187687acc779f3ae66bf0957e8a04855c3	PASS
d70bf248ae0c432d	file	legume_family/legumeinfo/Medicago/truncatula/HM125.gnm1.ann1.KY5W/functional_iprscan/medtr.HM125.gnm1.ann1.KY5W.iprscan.gff3.gz	.	legume_family_legumeinfo	legume_family_legumeinfo|Medicago|truncatula|HM125.gnm1	functional_iprscan	False	e4bb1b30d8a8bf63	GFF3	340675	0	0	0	0	0	0	0	237a41d8e6bf275d0511f5c50f17af1a5a47b729ac50c9594709ee545a499dfd	PASS
d71a86b43c3763d9	file	legume_family/legumeinfo/Glycine/falcata/G1718.gnm1.ann1.2KSV/gff3/glyfa.G1718.gnm1.ann1.2KSV.gene_models_main.gff3.gz	.	legume_family_legumeinfo	legume_family_legumeinfo|Glycine|falcata|G1718.gnm1	gene_models_main	True	5e1a6f42336f1a1f	GFF3	690627	56688	56688	283745	293506	0	0	0	3314b657ab3c494f97a06644074563cec710b54f3895eee821c6151f4d74c806	PASS
d73038e3b167e1b1	file	legume_family/legumeinfo/Medicago/truncatula/HM078.gnm1.ann1.3RNP/functional_iprscan/medtr.HM078.gnm1.ann1.3RNP.iprscan.gff3.gz	.	legume_family_legumeinfo	legume_family_legumeinfo|Medicago|truncatula|HM078.gnm1	functional_iprscan	False	723b79a6bb0fbe82	GFF3	286331	0	0	0	0	0	0	0	c5ab65b9eff008e5036b3548419fb38ade6bf78dff1ffc64f6924f3d21ae4d8e	PASS
d76e193f8064cc87	file	legumeinfo/Hwangkeum.gnm1.ann1.1G4F/functional_iprscan/glyma.Hwangkeum.gnm1.ann1.1G4F.iprscan.gff3.gz	.	legumeinfo	legumeinfo|Hwangkeum.gnm1	functional_iprscan	False	cd05cdccc2e3112e	GFF3	382684	0	0	0	0	0	0	0	e5f6610c68b3c60a711235724ce06e3c7aeae6897b4b3f0451a999220df2ff28	PASS
d7e783e1368724ef	file	legume_family/ncbi/Phaseolus_vulgaris/PhaVulg1_0/gff3/GCF_000499845.1_PhaVulg1_0_genomic.gff.gz	.	legume_family_ncbi	legume_family_ncbi|Phaseolus_vulgaris|PhaVulg1_0	ncbi_genomic	True	bed165739906fb16	GFF3	423758	28134	32720	175913	186283	0	0	0	4b3cac4026fca75b06ff78513d9da04f6200f6396a11f2e263a063743b94d664	PASS
d8264a129f22a21f	file	legume_family/legumeinfo/Glycine/D3-tomentella/G1403.gnm1.ann1.XNZQ/gff3/glyd3.G1403.gnm1.ann1.XNZQ.gene_models_main.gff3.gz	.	legume_family_legumeinfo	legume_family_legumeinfo|Glycine|D3-tomentella|G1403.gnm1	gene_models_main	True	9c8d9d886271b484	GFF3	682317	55763	55763	280406	290385	0	0	0	d08aec8dd4e5c320257642fb6bd33568bc0225826087381bad87d5e1641f2713	PASS
d866d9a1274288c1	file	soyomics/Zi_Hua_No.4/gff/SoyL02.gene.gff.gz	.	soyomics	soyomics|Zi_Hua_No.4	soyomics_gene	True	201554669783ecd0	GFF3	1198497	54803	78701	435489	477350	0	0	0	b794f81a8ffcdb9ecee74079d368a578c0eb1a698d7a0101c70b3e77a005e267	PASS
d894c8f4f0fc18eb	file	legume_family/ncbi/Glycine_max/Glycine_max_v2.0/gff3/GCF_000004515.4_Glycine_max_v2.0_genomic.gff.gz	.	legume_family_ncbi	legume_family_ncbi|Glycine_max|Glycine_max_v2.0	ncbi_genomic	True	91ea3a5d896e6648	GFF3	1151517	53537	75603	434386	560597	7	0	0	801899e5f55019b552dba589b92c8e5d3a9ac630d394719c7a3dd0424fb3c764	PASS
d9711b01af08b2f0	file	legume_family/legumeinfo/Lablab/purpureus/Highworth.gnm1.ann1.HJ3B/gff3/labpu.Highworth.gnm1.ann1.HJ3B.gene_models_main.gff3.gz	.	legume_family_legumeinfo	legume_family_legumeinfo|Lablab|purpureus|Highworth.gnm1	gene_models_main	True	dcc9a52283bb1114	GFF3	371367	24972	24972	135881	144886	0	0	0	837e3a0c12e6248717c1ff3a116631fb453b8de46dcf3dd99b67026fb2132da1	PASS
d9ee2351e39ae8e3	file	legume_family/legumeinfo/Apios/americana/LA2127.gnm1_hap2.ann1.NT2R/gff3/apiam.LA2127.gnm1_hap2.ann1.NT2R.gene_models_main.gff3.gz	.	legume_family_legumeinfo	legume_family_legumeinfo|Apios|americana|LA2127.gnm1_hap2	gene_models_main	True	ae77b50846a001ff;ff55280a152972fc	GFF3	595425	25785	29993	169893	169893	0	0	0	d3498bae7301f0d023367570ebe83b119bb099e378dc081be365ee2483612936	PASS
da298549e63eb49b	file	legume_family/legumeinfo/Arachis/hypogaea/F07.gnm1.ann1.1DJN/gff3/arahy.F07.gnm1.ann1.1DJN.noncoding.gff3.gz	.	legume_family_legumeinfo	legume_family_legumeinfo|Arachis|hypogaea|F07.gnm1	noncoding	False	1e03257b23978be3	GFF3	11	3	3	0	5	0	0	0	8fc26757104f6448f3b0296d6073c41585fae01ffdbd4a109786a6efbcd15bfd	PASS
da33db33ee824de7	file	legume_family/legumeinfo/Vigna/angularis/Gyeongwon.gnm3.ann1.3Nz5/gff3/vigan.Gyeongwon.gnm3.ann1.3Nz5.gene_models_main.gff3.gz	.	legume_family_legumeinfo	legume_family_legumeinfo|Vigna|angularis|Gyeongwon.gnm3	gene_models_main	True	c67d8171f93122ee	GFF3	466889	26857	36689	201287	160281	0	0	0	0f0023c67caf67eda0996a4b26a3271743a2e76f299e7bd996edc2cfba9cb371	PASS
da377437dd8d701b	file	legumeinfo/PI_578357.gnm1.ann1.0ZKP/functional_iprscan/glyso.PI_578357.gnm1.ann1.0ZKP.iprscan.gff3.gz	.	legumeinfo	legumeinfo|PI_578357.gnm1	functional_iprscan	False	1f214bea4d5a72fb	GFF3	388048	0	0	0	0	0	0	0	fbf8c3e655a20d86c48ace7bb1c63d95e18763ff0e95365589fb84e4d2011704	PASS
dab614c4b21f231b	file	legume_family/legumeinfo/Glycine/max/Tanba.gnm3.ann1.17JT/gff3/glyma.Tanba.gnm3.ann1.17JT.gene_models_main.gff3.gz	.	legume_family_legumeinfo	legume_family_legumeinfo|Glycine|max|Tanba.gnm3	gene_models_main	True	6b1673473c52ff69	GFF3	983922	56648	71671	380396	409444	0	0	0	3e4bc07107d38ae3945ec7be6e1a78d23f8039fe721befc42f8e3e03c9e41210	PASS
dac7ba312620a613	file	legumeinfo/ZiHuaNo_4.gnm1.ann1.FCFQ/functional_iprscan/glyma.ZiHuaNo_4.gnm1.ann1.FCFQ.iprscan.gff3.gz	.	legumeinfo	legumeinfo|ZiHuaNo_4.gnm1	functional_iprscan	False	85b481ae24b243fe	GFF3	377346	0	0	0	0	0	0	0	e50f9a708b07afd87fcdb531d9c208377529a0b8b161e88245272610d16b8c35	PASS
db68f19df83eff80	file	legume_family/legumeinfo/Vicia/villosa/HV-30.gnm1.ann1.6WFF/gff3/vicvi.HV-30.gnm1.ann1.6WFF.noncoding.gff3.gz	.	legume_family_legumeinfo	legume_family_legumeinfo|Vicia|villosa|HV-30.gnm1	noncoding	False	557227a4efbbf1a6	GFF3	1888	0	0	0	0	0	0	0	519076ff7b5c9579037abe7c522245e767acad033b587aca42ae01a79b10ce93	PASS
dc6b01d774689b61	file	legume_family/legumeinfo/Glycine/max/Jack.gnm3.ann1.S50K/gff3/glyma.Jack.gnm3.ann1.S50K.noncoding.gff3.gz	.	legume_family_legumeinfo	legume_family_legumeinfo|Glycine|max|Jack.gnm3	noncoding	False	3ac8f18302bca5ce	GFF3	7152	2930	866	0	1292	0	0	0	5c14eb57cf5a2fc8776345503906b55560aa6674f417e1add349e817e41d4676	PASS
dcdbe775692b2049	file	legume_family/legumeinfo/Cercis/canadensis/ISC453364.gnm3_hap2.ann1.G88H/gff3/cerca.ISC453364.gnm3_hap2.ann1.G88H.gene_models_main.gff3.gz	.	legume_family_legumeinfo	legume_family_legumeinfo|Cercis|canadensis|ISC453364.gnm3_hap2	gene_models_main	True	797d4a616d2aa4cb;cd293da5f52f8dca;f2377d54902d393d	GFF3	528173	26713	51022	328193	0	0	0	0	256f9a1c4d41baa4336dca9eac6093870c414387ab38537dd7d44742335f6dad	PASS
dcde28ed0ce1495b	file	soyomics/Zi_Hua_No.4/ncrna/SoyL02.ncRNA.gff3.gz	.	soyomics	soyomics|Zi_Hua_No.4	noncoding	False	201554669783ecd0	GFF3	8682	3815	0	0	0	0	8	0	800e293a2515caa6ff5c304a6c549f1894afc7a292dede26b01a950d39efc836	PASS
dce5aad4e1f5e6af	file	legume_family/ncbi/Medicago_truncatula/MedtrA17_4.0/gff3/GCF_000219495.3_MedtrA17_4.0_genomic.gff.gz	.	legume_family_ncbi	legume_family_ncbi|Medicago_truncatula|MedtrA17_4.0	ncbi_genomic	True	4121dfa59f9e82a3	GFF3	615246	36079	43568	232712	290443	1	0	0	4fb5ab8af0f87c3fe1b2e8c514da1ae432fd86db864fc2e124fc8dcd7ad48df7	PASS
dd213f0f3b09cc1a	file	legume_family/legumeinfo/Phaseolus/vulgaris/UI111.gnm1.ann1.8L4N/gff3/phavu.UI111.gnm1.ann1.8L4N.gene_models_main.gff3.gz	.	legume_family_legumeinfo	legume_family_legumeinfo|Phaseolus|vulgaris|UI111.gnm1	gene_models_main	True	1e3747d1b9b74146;3310417f6099421b;a9c8f2b6edacea6d	GFF3	352046	27385	36018	210471	0	0	0	0	7b4d9d1d31bbe3ed1f537890de18e45a4181296ebb91fb378f978a25ae89c4b9	PASS
dd6a159c3a58b0bc	file	legume_family/legumeinfo/Phaseolus/acutifolius/Frijol_Bayo.gnm1.ann1.ML22/gff3/phaac.Frijol_Bayo.gnm1.ann1.ML22.gene_models_main.gff3.gz	.	legume_family_legumeinfo	legume_family_legumeinfo|Phaseolus|acutifolius|Frijol_Bayo.gnm1	gene_models_main	True	91a6c657f1069f3c	GFF3	488832	27538	50635	301908	0	0	0	0	ff378c5e6ae7e6208b763fc5ca5ae2b6e118ae3a1591d198b329f56687af39a1	PASS
de14d00d4c37d5ae	file	legume_family/ncbi/Glycine_max/Glycine_max_v2.1/gff3/GCF_000004515.5_Glycine_max_v2.1_genomic.gff.gz	.	legume_family_ncbi	legume_family_ncbi|Glycine_max|Glycine_max_v2.1	ncbi_genomic	True	18614e22cfd1167a	GFF3	1159255	54881	75844	435871	568844	35	0	0	6be153c778cfac191321154fca4e057cd8589015fad65d067cae3ecd5ab0f0dd	PASS
dea18b50f8dec9d4	zip_member	soyod/Zi_Hua_4/gff/Zi_Hua_4.annotation.zip	Zi_Hua_4.annotation.gff	soyod	Zi_Hua_4	soyod_gene_models	True	373c9eab4b86d0b4	GFF3	1198497	54803	78701	435489	477350	0	0	0	a37a2d04d6e4e7a9dbd8604d0b2316e076ee51e223ccf83b88796a82fc31be5a	PASS
