candidate_id	source_kind	source	relative_path	member_name	species	genus	material_key	orientation_group_id	near_duplicate_group_id	near_duplicate_group_size	assembly_evidence	assembly_tier	assembly_evidence_pending	official_assembly_level	official_assembly_report	assembly_accession	t2t_label	base_count	callable_bases	n_fraction	contig_count	n50	large_sequence_fraction	long_callable_fraction	strict_annotation_count	annotation_id	annotation_source	annotation_path	annotation_member_name	annotation_gene_count	hard_gate_pass	hard_gate_reasons	store_manifest_sha256	nonoverlap_windows_1024	nonoverlap_windows_8192	nonoverlap_windows_32768	nonoverlap_windows_65536	nonoverlap_windows_131072	nonoverlap_windows_262144	selection_status	store_set_sha256
ccbf7ded4553c2ef	file	legumeinfo	legumeinfo/F_IGA1003.gnm1.V9RB/genome/glyso.F_IGA1003.gnm1.V9RB.genome_main.fna.gz	.	Glycine soja	Glycine	figa1003	orientation-b24821801d8680ad	near-613e5d02eee44955	2	structural_proxy	2	True	UNVERIFIED	.	.	False	975918537	974944283	0.0009982943894014792	320	48777390	0.9876025707666213	0.8463490861867027	1	55cdd0b7ab916f4a	legumeinfo	legumeinfo/F_IGA1003.gnm1.ann1.G61B/gff3/glyso.F_IGA1003.gnm1.ann1.G61B.gene_models_main.gff3.gz	.	57925	True	.	a98123e7e25b78b98bb4de59505d1f192c173ce4b9727f60186375fba84e2339	950884	117815	28550	13686	6382	2839	REJECTED_ORIENTATION_ALTERNATIVE	952a85b9ff59c34a36a166ba77de1badb579be62753af7857d719a56b539b31c
cd293da5f52f8dca	file	legume_family_legumeinfo	legume_family/legumeinfo/Cercis/canadensis/ISC453364.gnm3_hap2.2S7P/genome/cerca.ISC453364.gnm3_hap2.2S7P.genome_main.fna.gz	.	Cercis canadensis	Cercis	isc453364	orientation-edd178f96519fef5	near-cd293da5f52f8dca	1	structural_proxy	2	True	UNVERIFIED	.	.	False	315499427	315369427	0.00041204512235136324	7	43568431	1.0	1.0	1	dcdbe775692b2049	legume_family_legumeinfo	legume_family/legumeinfo/Cercis/canadensis/ISC453364.gnm3_hap2.ann1.G88H/gff3/cerca.ISC453364.gnm3_hap2.ann1.G88H.gene_models_main.gff3.gz	.	26713	True	.	7d40d14bf75dca72bfa918e67d74c1a7a0a36989a595a6cc7715718bb6801f20	307971	38488	9614	4802	2398	1196	SELECTED	952a85b9ff59c34a36a166ba77de1badb579be62753af7857d719a56b539b31c
cd49d0d6361370b4	file	legume_family_legumeinfo	legume_family/legumeinfo/Trifolium/pratense/HEN17-A07.gnm1.Y8WV/genome/tripr.HEN17-A07.gnm1.Y8WV.genome_main.fna.gz	.	Trifolium pratense	Trifolium	hen17a07	orientation-0c8a339d20078462	near-cd49d0d6361370b4	1	structural_proxy	2	True	UNVERIFIED	.	.	False	414027294	413905444	0.00029430426874224385	90	57907604	0.9813459834365412	0.9734603563223488	1	9331d55ddb9d66dd	legume_family_legumeinfo	legume_family/legumeinfo/Trifolium/pratense/HEN17-A07.gnm1.ann1.LHG2/gff3/tripr.HEN17-A07.gnm1.ann1.LHG2.gene_models_main.gff3.gz	.	33503	True	.	002c1d684b6b286c053f8aa9c7bea87abb680320f0f7f2f129c158ada74b9850	404044	50356	12464	6143	2996	1436	SELECTED	952a85b9ff59c34a36a166ba77de1badb579be62753af7857d719a56b539b31c
ce3436133389fd89	file	legume_family_ncbi	legume_family/ncbi/Trifolium_pratense/Trpr/genome/GCA_900079335.1_Trpr_genomic.fna.gz	.	Trifolium pratense	Trifolium	trpr	orientation-2dfe46b870d80add	near-62b5a2ad4c02fc09	3	chromosome_official	3	False	Chromosome	data/raw/legume_family/ncbi/Trifolium_pratense/Trpr/assembly_report/GCA_900079335.1_Trpr_assembly_report.txt	GCA_900079335.1	False	345990850	308974403	0.10698678014172919	39051	22682783	0.5467712628816629	0.0	0	.	.	.	.	0	False	n_fraction_above_limit;strict_annotation_count_0	74add09371f99fdc2bd7d5cc2e5349f9895fa1154df82005c30e977685b1eb79	232525	8177	81	3	0	0	REJECTED_HARD_GATE	952a85b9ff59c34a36a166ba77de1badb579be62753af7857d719a56b539b31c
ce4e54724b00d094	file	legume_family_legumeinfo	legume_family/legumeinfo/Medicago/truncatula/HM006.gnm1.XKYH/genome/medtr.HM006.gnm1.XKYH.genome_main.fna.gz	.	Medicago truncatula	Medicago	hm006	orientation-d1a802fa58cc44de	near-ce4e54724b00d094	1	insufficient	0	True	UNVERIFIED	.	.	False	384019724	351975696	0.08344370353226961	4583	476341	0.0	0.0	0	.	.	.	.	0	False	insufficient_chromosome_scale_evidence;strict_annotation_count_0	1f96e6b5818225bcb698b9af541c3e8186cc84ec258f1de859c1bdfe5a13afcd	322541	30115	3361	554	30	0	REJECTED_HARD_GATE	952a85b9ff59c34a36a166ba77de1badb579be62753af7857d719a56b539b31c
cea1d47b5fe75ece	file	legume_family_ncbi	legume_family/ncbi/Arachis_hypogaea/ASM5482456v1/genome/GCA_054824565.1_ASM5482456v1_genomic.fna.gz	.	Arachis hypogaea	Arachis	asm5482456v1	orientation-d83b7c9ed15a9685	near-1e03257b23978be3	17	complete_genome	4	False	Complete Genome	data/raw/legume_family/ncbi/Arachis_hypogaea/ASM5482456v1/assembly_report/GCA_054824565.1_ASM5482456v1_assembly_report.txt	GCA_054824565.1	False	2622657666	2622657666	0.0	20	140443611	1.0	1.0	0	.	.	.	.	0	False	strict_annotation_count_0	f58cfde3fb46415f4ea44f8bece3ef5cd80651ea258c97c23d1ec12c7884772d	2561178	320137	80027	40010	20001	9996	REJECTED_HARD_GATE	952a85b9ff59c34a36a166ba77de1badb579be62753af7857d719a56b539b31c
cf71609ba72fe855	file	legume_family_ncbi	legume_family/ncbi/Inga_laurina/drIngLaur1.1/genome/GCA_963855925.1_drIngLaur1.1_genomic.fna.gz	.	Inga laurina	Inga	dringlaur11	orientation-b73d10565fe352b4	near-cf71609ba72fe855	1	chromosome_official	3	False	Chromosome	data/raw/legume_family/ncbi/Inga_laurina/drIngLaur1.1/assembly_report/GCA_963855925.1_drIngLaur1.1_assembly_report.txt	GCA_963855925.1	False	901002922	900872722	0.00014450563568760546	15	69475142	0.9984038353651421	0.9807980488502348	0	.	.	.	.	0	False	strict_annotation_count_0	3ae071d1765cae3c64dad8d891f464474f3149f54373f68eb0396a8f0b6888ab	879425	109644	27159	13417	6548	3111	REJECTED_HARD_GATE	952a85b9ff59c34a36a166ba77de1badb579be62753af7857d719a56b539b31c
d026195011912245	file	legume_family_legumeinfo	legume_family/legumeinfo/Phaseolus/lunatus/G27455.gnm1.7NXX/genome/phalu.G27455.gnm1.7NXX.genome_main.fna.gz	.	Phaseolus lunatus	Phaseolus	g27455	orientation-d85ce8ad82b98645	near-d026195011912245	2	structural_proxy	2	True	UNVERIFIED	.	.	False	546420622	541550619	0.008912553450444262	313	47836809	0.9457743525646073	0.9722927008601573	1	5b2e0b8beede6d07	legume_family_legumeinfo	legume_family/legumeinfo/Phaseolus/lunatus/G27455.gnm1.ann1.JD7C/gff3/phalu.G27455.gnm1.ann1.JD7C.gene_models_main.gff3.gz	.	33734	True	.	e867b9e6f9aa0fe0493739d9f2044ce6455ecafb2732ae30b73b0d469d8c47ca	528603	65847	16267	8030	3944	1907	SELECTED	952a85b9ff59c34a36a166ba77de1badb579be62753af7857d719a56b539b31c
d02cc56c7d1f261d	file	legumeinfo	legumeinfo/PI483463.gnm1.YJWS/genome/glyso.PI483463.gnm1.YJWS.genome_main.fna.gz	.	Glycine soja	Glycine	pi483463	orientation-df68dacaf40e0e65	near-bbe9ecd752373c27	2	structural_proxy	2	True	UNVERIFIED	.	.	False	985259765	951314825	0.03445278210462598	306	48820172	0.9767275719413956	0.0005617362264905312	1	20777faab2682694	legumeinfo	legumeinfo/PI483463.gnm1.ann1.3Q3Q/gff3/glyso.PI483463.gnm1.ann1.3Q3Q.gene_models_main.gff3.gz	.	46969	True	.	46fefa6e7667bc06608588554c8d95a8945e5c09524429fc3292e1d8eed2c323	889804	84057	8092	1104	51	2	SELECTED	952a85b9ff59c34a36a166ba77de1badb579be62753af7857d719a56b539b31c
d0ab1863147c6dab	file	legume_family_ncbi	legume_family/ncbi/Anthyllis_vulneraria/drAntVuln1.hap1.1/genome/GCA_965615755.1_drAntVuln1.hap1.1_genomic.fna.gz	.	Anthyllis vulneraria	Anthyllis	drantvuln1hap11	orientation-4ffadfe7386144ca	near-d0ab1863147c6dab	1	chromosome_official	3	False	Chromosome	data/raw/legume_family/ncbi/Anthyllis_vulneraria/drAntVuln1.hap1.1/assembly_report/GCA_965615755.1_drAntVuln1.hap1.1_assembly_report.txt	GCA_965615755.1	False	334912898	334873481	0.00011769328752456706	499	50147691	0.9236950259228296	0.9146354649683353	0	.	.	.	.	0	False	strict_annotation_count_0	11c6e6055b06b90e85daa5444ae57e0b84d34a38de43b298c77db56f2223e537	326680	40531	9849	4805	2312	1092	REJECTED_HARD_GATE	952a85b9ff59c34a36a166ba77de1badb579be62753af7857d719a56b539b31c
d1bf7a66aa4172de	file	legume_family_ncbi	legume_family/ncbi/Pterocarpus_santalinus/Psan_1.0/genome/GCA_031439595.1_Psan_1.0_genomic.fna.gz	.	Pterocarpus santalinus	Pterocarpus	psan10	orientation-7e4c98f5add8bde5	near-d1bf7a66aa4172de	1	chromosome_official	3	False	Chromosome	data/raw/legume_family/ncbi/Pterocarpus_santalinus/Psan_1.0/assembly_report/GCA_031439595.1_Psan_1.0_assembly_report.txt	GCA_031439595.1	False	623865624	623758624	0.00017151129327170621	271	63086235	0.9672447972546088	0.969764887771716	0	.	.	.	.	0	False	strict_annotation_count_0	14f8dacf7314b4f231194b7fe43671d5b707698a884e7bed68cfd3d439eabd3d	608894	75913	18810	9308	4598	2272	REJECTED_HARD_GATE	952a85b9ff59c34a36a166ba77de1badb579be62753af7857d719a56b539b31c
d1dc3503d3fab1b3	file	legume_family_ncbi	legume_family/ncbi/Glycine_max/glyma.Lee.gnm1/genome/GCA_002905335.2_glyma.Lee.gnm1_genomic.fna.gz	.	Glycine max	Glycine	glymalee	orientation-370479e8a5c6012d	near-355a2916e13df156	5	chromosome_official	3	False	Chromosome	data/raw/legume_family/ncbi/Glycine_max/glyma.Lee.gnm1/assembly_report/GCA_002905335.2_glyma.Lee.gnm1_assembly_report.txt	GCA_002905335.2	False	1016275704	973068812	0.04251493155837562	292	50397291	0.9748476934955832	0.0	0	.	.	.	.	0	False	strict_annotation_count_0	f5ecdb0217ebba2ec8104c49fb782ea7542b80de6d79d9b9b48093f709bb8c94	923171	96289	12850	2594	187	0	REJECTED_HARD_GATE	952a85b9ff59c34a36a166ba77de1badb579be62753af7857d719a56b539b31c
d1fa5f37c3042098	file	legume_family_legumeinfo	legume_family/legumeinfo/Medicago/sativa/RegenSY27x.gnm0_9.2VSM/genome/medsa.RegenSY27x.gnm0_9.2VSM.genome_main.fna.gz	.	Medicago sativa	Medicago	regensy27x	orientation-b7dc23a534c98189	near-d1fa5f37c3042098	1	insufficient	0	True	UNVERIFIED	.	.	False	3108327463	3108327463	0.0	9965	3873627	0.2039269406281342	0.8762710282047268	0	.	.	.	.	0	False	insufficient_chromosome_scale_evidence;strict_annotation_count_0	a940b106539980ee29216f233f8d27308abb172c84b4eb64c40de49732511f48	3030468	374404	89362	42814	20631	9841	REJECTED_HARD_GATE	952a85b9ff59c34a36a166ba77de1badb579be62753af7857d719a56b539b31c
d30bbec0cd94b1e2	file	legume_family_ncbi	legume_family/ncbi/Vicia_faba/ASM4818357v1/genome/GCA_048183575.1_ASM4818357v1_genomic.fna.gz	.	Vicia faba	Vicia	asm4818357v1	orientation-562b8bcd384f268d	near-d30bbec0cd94b1e2	1	chromosome_official	3	False	Chromosome	data/raw/legume_family/ncbi/Vicia_faba/ASM4818357v1/assembly_report/GCA_048183575.1_ASM4818357v1_assembly_report.txt	GCA_048183575.1	False	11807183301	11806989281	1.6432369605337426e-05	1158	1574410792	0.9663067390538176	0.9916086467394837	1	7260a8f1220c96ed	legume_family_ncbi	legume_family/ncbi/Vicia_faba/ASM4818357v1/gff3/GCA_048183575.1_ASM4818357v1_genomic.gff.gz	.	37398	True	.	a20116bc584cf6cdfe25134a0517b0a30684cb1f915535eb18b812e365c782d5	11528777	1439739	358788	178483	88589	43690	SELECTED	952a85b9ff59c34a36a166ba77de1badb579be62753af7857d719a56b539b31c
d330c11feebb1356	file	legume_family_ncbi	legume_family/ncbi/Trifolium_repens/UTM_Trep_v1.0/genome/GCA_030408175.1_UTM_Trep_v1.0_genomic.fna.gz	.	Trifolium repens	Trifolium	utmtrepv10	orientation-3d69dbbd60fe7125	near-d330c11feebb1356	1	chromosome_official	3	False	Chromosome	data/raw/legume_family/ncbi/Trifolium_repens/UTM_Trep_v1.0/assembly_report/GCA_030408175.1_UTM_Trep_v1.0_assembly_report.txt	GCA_030408175.1	False	968215888	968207188	8.985599294359028e-06	18	59895999	0.9994865081164626	0.998389142304116	1	bdf948942c164bf9	legume_family_ncbi	legume_family/ncbi/Trifolium_repens/UTM_Trep_v1.0/gff3/GCA_030408175.1_UTM_Trep_v1.0_genomic.gff.gz	.	78174	True	.	e189dffac2ca84394ae4163d123df94d9092a2f19748e369cab656950d5a79f0	945462	118139	29499	14724	7338	3647	SELECTED	952a85b9ff59c34a36a166ba77de1badb579be62753af7857d719a56b539b31c
d36e222da4e0cfc3	file	legume_family_legumeinfo	legume_family/legumeinfo/Arachis/hypogaea/C76-16.gnm1.2559/genome/arahy.C76-16.gnm1.2559.genome_main.fna.gz	.	Arachis hypogaea	Arachis	c7616	orientation-92f4a4678a8d9438	near-1e03257b23978be3	17	structural_proxy	2	True	UNVERIFIED	.	.	False	2538024381	2538024381	0.0	20	137451085	1.0	1.0	1	03e60c30795c9d61	legume_family_legumeinfo	legume_family/legumeinfo/Arachis/hypogaea/C76-16.gnm1.ann1.5MP1/gff3/arahy.C76-16.gnm1.ann1.5MP1.gene_models_main.gff3.gz	.	78388	True	.	d5af91ae2675b59048126c65e5403e8b4a411e67107a4696c2675a73c68b4566	2478528	309806	77445	38718	19356	9673	SELECTED	952a85b9ff59c34a36a166ba77de1badb579be62753af7857d719a56b539b31c
d38b8dad61c5f8d1	file	legume_family_ncbi	legume_family/ncbi/Melilotus_officinalis/ASM5057504v1/genome/GCA_050575045.1_ASM5057504v1_genomic.fna.gz	.	Melilotus officinalis	Melilotus	asm5057504v1	orientation-a2317563e37a2942	near-d38b8dad61c5f8d1	1	chromosome_official	3	False	Chromosome	data/raw/legume_family/ncbi/Melilotus_officinalis/ASM5057504v1/assembly_report/GCA_050575045.1_ASM5057504v1_assembly_report.txt	GCA_050575045.1	False	976293405	976271205	2.2739065824171987e-05	82	125576604	0.990934221254931	0.9911756200983107	0	.	.	.	.	0	False	strict_annotation_count_0	a9cebccbfdaa54be522c39359ae1740af9cdc737d2d7d33acc020cbf977075f9	953235	119023	29646	14745	7295	3584	REJECTED_HARD_GATE	952a85b9ff59c34a36a166ba77de1badb579be62753af7857d719a56b539b31c
d4ed1350b181bf96	file	legumeinfo	legumeinfo/58-161.gnm1.BW8J/genome/glyma.58-161.gnm1.BW8J.genome_main.fna.gz	.	Glycine max	Glycine	58161	orientation-72327f390163a263	near-d4ed1350b181bf96	1	structural_proxy	2	True	UNVERIFIED	.	.	False	1005170234	1000654868	0.004492140582030009	51	51352734	0.9903981726939997	0.9752786762038718	1	b9fbed1ba00a2236	legumeinfo	legumeinfo/58-161.gnm1.ann1.HJ1K/gff3/glyma.58-161.gnm1.ann1.HJ1K.gene_models_main.gff3.gz	.	58881	True	.	eb1225ee768fa07b7cea053d6558c6289e0ac679ef669b464051c68581e2855e	976927	121879	30247	14994	7431	3674	SELECTED	952a85b9ff59c34a36a166ba77de1badb579be62753af7857d719a56b539b31c
d53e1dd9b29fa1e3	file	legume_family_ncbi	legume_family/ncbi/Arachis_hypogaea/ASM5482458v1/genome/GCA_054824585.1_ASM5482458v1_genomic.fna.gz	.	Arachis hypogaea	Arachis	asm5482458v1	orientation-655388fecacbbbb1	near-1e03257b23978be3	17	complete_genome	4	False	Complete Genome	data/raw/legume_family/ncbi/Arachis_hypogaea/ASM5482458v1/assembly_report/GCA_054824585.1_ASM5482458v1_assembly_report.txt	GCA_054824585.1	False	2595735092	2595735092	0.0	20	138858301	1.0	1.0	0	.	.	.	.	0	False	strict_annotation_count_0	5dde3aafaa5215e0b4f3497f411ba0ba9e015fa41b20b1b70ee48a5fb0b97cf1	2534887	316851	79207	39597	19794	9891	REJECTED_HARD_GATE	952a85b9ff59c34a36a166ba77de1badb579be62753af7857d719a56b539b31c
d598cdc2f326f23d	file	legume_family_ncbi	legume_family/ncbi/Phaseolus_lunatus/COL_Plunatus_1.0/genome/GCA_013389735.1_COL_Plunatus_1.0_genomic.fna.gz	.	Phaseolus lunatus	Phaseolus	colplunatus10	orientation-2e458504dceb68fe	near-d026195011912245	2	chromosome_official	3	False	Chromosome	data/raw/legume_family/ncbi/Phaseolus_lunatus/COL_Plunatus_1.0/assembly_report/GCA_013389735.1_COL_Plunatus_1.0_assembly_report.txt	GCA_013389735.1	False	546419622	541549619	0.008912569761266736	314	47836809	0.9457760834218358	0.9720969150935733	0	.	.	.	.	0	False	strict_annotation_count_0	0ae97d648498f04843b75e220935dab007f0da35557f5d8b4e93f8e05119d80d	528602	65846	16267	8030	3943	1906	REJECTED_HARD_GATE	952a85b9ff59c34a36a166ba77de1badb579be62753af7857d719a56b539b31c
d6202cd93dd9ee45	file	legume_family_ncbi	legume_family/ncbi/Vigna_radiata/UDNC_VR_IPM02-03_1.1/genome/GCA_043793165.1_UDNC_VR_IPM02-03_1.1_genomic.fna.gz	.	Vigna radiata	Vigna	udncvripm020311	orientation-54fd7c6d98f0d8d2	near-d6202cd93dd9ee45	1	chromosome_official	3	False	Chromosome	data/raw/legume_family/ncbi/Vigna_radiata/UDNC_VR_IPM02-03_1.1/assembly_report/GCA_043793165.1_UDNC_VR_IPM02-03_1.1_assembly_report.txt	GCA_043793165.1	False	595975915	595962915	2.181296202213138e-05	2242	46420262	0.8438834310946944	0.8495428998295976	0	.	.	.	.	0	False	strict_annotation_count_0	1e957a98beceea530612fc3ec09d6e4e6a3490fc3bad68e7c53b6e046b4adea3	580831	71577	16765	8068	3899	1882	REJECTED_HARD_GATE	952a85b9ff59c34a36a166ba77de1badb579be62753af7857d719a56b539b31c
d743659d2310fe55	file	legumeinfo	legumeinfo/PI_548362.gnm1.V9S7/genome/glyma.PI_548362.gnm1.V9S7.genome_main.fna.gz	.	Glycine max	Glycine	pi548362	orientation-293b3d4581de9253	near-d743659d2310fe55	1	structural_proxy	2	True	UNVERIFIED	.	.	False	1004895999	998265127	0.006598565430252052	66	50999278	0.9905399633300759	0.9741411061031685	1	feb9a51f08fef41a	legumeinfo	legumeinfo/PI_548362.gnm1.ann1.LL84/gff3/glyma.PI_548362.gnm1.ann1.LL84.gene_models_main.gff3.gz	.	56011	True	.	ad0be92a64d4ec10385efd0bb75867ef8cc968b2c01df787ea56425ee58a9dea	974573	121551	30140	14934	7411	3656	SELECTED	952a85b9ff59c34a36a166ba77de1badb579be62753af7857d719a56b539b31c
d79e417d0093b9ad	file	legume_family_ncbi	legume_family/ncbi/Laburnum_anagyroides/drLabAnag1.hap1.1/genome/GCA_964248395.1_drLabAnag1.hap1.1_genomic.fna.gz	.	Laburnum anagyroides	Laburnum	drlabanag1hap11	orientation-9b472f9b04ca64c5	near-d79e417d0093b9ad	1	chromosome_official	3	False	Chromosome	data/raw/legume_family/ncbi/Laburnum_anagyroides/drLabAnag1.hap1.1/assembly_report/GCA_964248395.1_drLabAnag1.hap1.1_assembly_report.txt	GCA_964248395.1	False	1137838335	1137389935	0.00039408058790706856	459	44864785	0.9862796062324618	0.8791941718738702	0	.	.	.	.	0	False	strict_annotation_count_0	cc3373745ea35d5a71454fe22283158c4947741cc447a8dbea3e895a5a7e24db	1109382	137497	33339	16040	7439	3209	REJECTED_HARD_GATE	952a85b9ff59c34a36a166ba77de1badb579be62753af7857d719a56b539b31c
d7abe2eb0f698c46	file	legumeinfo	legumeinfo/JD17.gnm1.TW7L/genome/glyma.JD17.gnm1.TW7L.genome_main.fna.gz	.	Glycine max	Glycine	jd17	orientation-e05c1bf299ca196e	near-667ae3303395f049	2	structural_proxy	2	True	UNVERIFIED	.	.	False	995269373	995229473	4.008964917681638e-05	50	50612565	0.9976305972393265	0.977001578408842	1	66c298f758fda743	legumeinfo	legumeinfo/JD17.gnm1.ann1.CLFP/gff3/glyma.JD17.gnm1.ann1.CLFP.gene_models_main.gff3.gz	.	52840	True	.	4347e1f986b684539b10a940ad3e8e4ff635c2b5f1bc213bb6d8d9e0badf62a5	971694	121268	30148	14943	7386	3647	SELECTED	952a85b9ff59c34a36a166ba77de1badb579be62753af7857d719a56b539b31c
d7babc62cb6e2a34	file	legume_family_ncbi	legume_family/ncbi/Medicago_sativa/ASM5488328v1/genome/GCA_054883285.1_ASM5488328v1_genomic.fna.gz	.	Medicago sativa	Medicago	asm5488328v1	orientation-91b437aa27370d3a	near-6b3f74e558280caa	2	chromosome_official	3	False	Chromosome	data/raw/legume_family/ncbi/Medicago_sativa/ASM5488328v1/assembly_report/GCA_054883285.1_ASM5488328v1_assembly_report.txt	GCA_054883285.1	False	913906745	913845557	6.6952126499515e-05	2900	81593309	0.7301869163904683	0.8303880170859111	0	.	.	.	.	0	False	strict_annotation_count_0	d28ebc5a3cb57a5cc48b183a5cfeb2142d59a893b1d1e4d6240927f6b0a8fb73	890827	109961	26184	12344	5841	2726	REJECTED_HARD_GATE	952a85b9ff59c34a36a166ba77de1badb579be62753af7857d719a56b539b31c
d7eddf647e7d36bd	file	legume_family_legumeinfo	legume_family/legumeinfo/Glycine/max/Wm82.gnm2.DTC4/genome/glyma.Wm82.gnm2.DTC4.genome_softmasked.fna.gz	.	Glycine max	Glycine	wm82	orientation-dc4d5f53296169fe	near-d7eddf647e7d36bd	1	structural_proxy	2	True	UNVERIFIED	.	.	False	435838472	428031056	0.0179135539920854	9	47837940	1.0	0.33086838680228847	0	.	.	.	.	0	False	strict_annotation_count_0	0174f852bd6950592cf864c11cd852937cdb5f4e628137fd09802560c7e4e219	414923	49648	10988	4699	1707	426	REJECTED_HARD_GATE	952a85b9ff59c34a36a166ba77de1badb579be62753af7857d719a56b539b31c
d8c014e0e6339da3	file	legume_family_ncbi	legume_family/ncbi/Oxytropis_ochrocephala/ASM2091643v1/genome/GCA_020916435.1_ASM2091643v1_genomic.fna.gz	.	Oxytropis ochrocephala	Oxytropis	asm2091643v1	orientation-c59b44a669016072	near-d8c014e0e6339da3	1	chromosome_official	3	False	Chromosome	data/raw/legume_family/ncbi/Oxytropis_ochrocephala/ASM2091643v1/assembly_report/GCA_020916435.1_ASM2091643v1_assembly_report.txt	GCA_020916435.1	False	958908507	958828207	8.3741044545765e-05	169	121790617	0.9709138851137546	0.9789840162680988	0	.	.	.	.	0	False	strict_annotation_count_0	625f96a76642c3c5ed1175c32982838c8d25aa2305ede176bfbb7c1f9b906b18	935882	116560	28772	14132	6822	3173	REJECTED_HARD_GATE	952a85b9ff59c34a36a166ba77de1badb579be62753af7857d719a56b539b31c
d8e304252bf5b6c7	file	legumeinfo	legumeinfo/Zh35_IGA1004.gnm1.DBYJ/genome/glyma.Zh35_IGA1004.gnm1.DBYJ.genome_main.fna.gz	.	Glycine max	Glycine	zh35iga1004	orientation-84277d45e92d8f6b	near-a5e485b56aa79b8f	2	structural_proxy	2	True	UNVERIFIED	.	.	False	1001328948	999920108	0.0014069702097536882	460	50499666	0.9888664768732922	0.8159118998335015	1	bafa04c17e63cd2e	legumeinfo	legumeinfo/Zh35_IGA1004.gnm1.ann1.RGN6/gff3/glyma.Zh35_IGA1004.gnm1.ann1.RGN6.gene_models_main.gff3.gz	.	58150	True	.	51a86230d2528a8c5a04a34c4152cff70e52e0667279bbe59cfa3d200912fc55	974762	120362	28785	13656	6322	2784	SELECTED	952a85b9ff59c34a36a166ba77de1badb579be62753af7857d719a56b539b31c
d9e3d4cd719a05e5	file	legumeinfo	legumeinfo/Hefeng25_IGA1002.gnm1.L69T/genome/glyma.Hefeng25_IGA1002.gnm1.L69T.genome_main.fna.gz	.	Glycine max	Glycine	hefeng25iga1002	orientation-078c6eb811c166fc	near-7cbd110bc3a62d6c	2	structural_proxy	2	True	UNVERIFIED	.	.	False	987260260	986424662	0.0008463806696726555	249	49510439	0.9941517933680426	0.8880820753445436	1	0dcaf41bc66de944	legumeinfo	legumeinfo/Hefeng25_IGA1002.gnm1.ann1.320V/gff3/glyma.Hefeng25_IGA1002.gnm1.ann1.320V.gene_models_main.gff3.gz	.	58102	True	.	3c8b42fc48fb6d2709df18b01e6a4625f7e0c1d8c92f0087b59f2a882339bc21	962287	119409	29130	14115	6700	3095	SELECTED	952a85b9ff59c34a36a166ba77de1badb579be62753af7857d719a56b539b31c
da2190d8185c2216	file	legumeinfo	legumeinfo/JinDouNo_23.gnm1.GBYD/genome/glyma.JinDouNo_23.gnm1.GBYD.genome_main.fna.gz	.	Glycine max	Glycine	jindouno23	orientation-37f90e69a38e1b35	near-da2190d8185c2216	1	structural_proxy	2	True	UNVERIFIED	.	.	False	1008771420	1005992815	0.0027544446094636583	63	51238347	0.992148677249401	0.9791973951623104	1	5faa576c44bcffa4	legumeinfo	legumeinfo/JinDouNo_23.gnm1.ann1.SGJW/gff3/glyma.JinDouNo_23.gnm1.ann1.SGJW.gene_models_main.gff3.gz	.	54792	True	.	bcfd7924177e65dd253208f4f03720d51184313873cab314402eadcc58082030	982173	122558	30452	15105	7498	3714	SELECTED	952a85b9ff59c34a36a166ba77de1badb579be62753af7857d719a56b539b31c
da8367c084d67420	file	legume_family_ncbi	legume_family/ncbi/Medicago_sativa/ASM4841829v1/genome/GCA_048418295.1_ASM4841829v1_genomic.fna.gz	.	Medicago sativa	Medicago	asm4841829v1	orientation-2c20c12204e2c796	near-da8367c084d67420	1	chromosome_official	3	False	Chromosome	data/raw/legume_family/ncbi/Medicago_sativa/ASM4841829v1/assembly_report/GCA_048418295.1_ASM4841829v1_assembly_report.txt	GCA_048418295.1	False	881246117	881037817	0.00023636983582873478	48	110571098	0.9853196731872805	0.8820494671229305	0	.	.	.	.	0	False	strict_annotation_count_0	a2ec75e1b30a57bc870f704f6c0788f68c88cef90ceab689fcb8a04840ce2348	859308	106474	25778	12390	5822	2581	REJECTED_HARD_GATE	952a85b9ff59c34a36a166ba77de1badb579be62753af7857d719a56b539b31c
dae7dc4ca1054964	file	legume_family_ncbi	legume_family/ncbi/Lathyrus_aphaca/drLatApha1.1/genome/GCA_963966055.1_drLatApha1.1_genomic.fna.gz	.	Lathyrus aphaca	Lathyrus	drlatapha11	orientation-33a461596621fb16	near-dae7dc4ca1054964	1	chromosome_official	3	False	Chromosome	data/raw/legume_family/ncbi/Lathyrus_aphaca/drLatApha1.1/assembly_report/GCA_963966055.1_drLatApha1.1_assembly_report.txt	GCA_963966055.1	False	4252923282	4252711682	4.975401293871729e-05	288	575512124	0.9962839705886799	0.9938682316249249	0	.	.	.	.	0	False	strict_annotation_count_0	116fbe002773b714c5a519f9d4f0fdd3057df44455a330feb25ae91e72725a09	4152365	518477	129080	64233	31813	15640	REJECTED_HARD_GATE	952a85b9ff59c34a36a166ba77de1badb579be62753af7857d719a56b539b31c
