candidate_id	sequence_name	start_0based	end_0based_exclusive	length	sources	status
9ae82c2a17244c72	lencu.CDC_Redberry.gnm2.Lcu.2RBY.Chr4	320367032	320367073	41	univec	MASK
9ae82c2a17244c72	lencu.CDC_Redberry.gnm2.Lcu.2RBY.Chr4	320367100	320367136	36	univec	MASK
9ae82c2a17244c72	lencu.CDC_Redberry.gnm2.Lcu.2RBY.Chr4	345169281	345169330	49	univec	MASK
9ae82c2a17244c72	lencu.CDC_Redberry.gnm2.Lcu.2RBY.Chr4	346478909	346478942	33	univec	MASK
9ae82c2a17244c72	lencu.CDC_Redberry.gnm2.Lcu.2RBY.Chr4	349426781	349426817	36	univec	MASK
9ae82c2a17244c72	lencu.CDC_Redberry.gnm2.Lcu.2RBY.Chr4	358071766	358071818	52	univec	MASK
9ae82c2a17244c72	lencu.CDC_Redberry.gnm2.Lcu.2RBY.Chr4	358071997	358072039	42	univec	MASK
9ae82c2a17244c72	lencu.CDC_Redberry.gnm2.Lcu.2RBY.Chr4	360754872	360754905	33	univec	MASK
9ae82c2a17244c72	lencu.CDC_Redberry.gnm2.Lcu.2RBY.Chr4	362141288	362141325	37	univec	MASK
9ae82c2a17244c72	lencu.CDC_Redberry.gnm2.Lcu.2RBY.Chr4	365685139	365685172	33	univec	MASK
9ae82c2a17244c72	lencu.CDC_Redberry.gnm2.Lcu.2RBY.Chr4	366661271	366661313	42	univec	MASK
9ae82c2a17244c72	lencu.CDC_Redberry.gnm2.Lcu.2RBY.Chr4	367075129	367075161	32	univec	MASK
9ae82c2a17244c72	lencu.CDC_Redberry.gnm2.Lcu.2RBY.Chr4	368833873	368833923	50	univec	MASK
9ae82c2a17244c72	lencu.CDC_Redberry.gnm2.Lcu.2RBY.Chr4	371517249	371517292	43	univec	MASK
9ae82c2a17244c72	lencu.CDC_Redberry.gnm2.Lcu.2RBY.Chr4	372074979	372075026	47	univec	MASK
9ae82c2a17244c72	lencu.CDC_Redberry.gnm2.Lcu.2RBY.Chr4	377786927	377786979	52	univec	MASK
9ae82c2a17244c72	lencu.CDC_Redberry.gnm2.Lcu.2RBY.Chr4	380522113	380522154	41	univec	MASK
9ae82c2a17244c72	lencu.CDC_Redberry.gnm2.Lcu.2RBY.Chr4	381550671	381550702	31	univec	MASK
9ae82c2a17244c72	lencu.CDC_Redberry.gnm2.Lcu.2RBY.Chr4	387405964	387406010	46	univec	MASK
9ae82c2a17244c72	lencu.CDC_Redberry.gnm2.Lcu.2RBY.Chr4	387741762	387741812	50	univec	MASK
9ae82c2a17244c72	lencu.CDC_Redberry.gnm2.Lcu.2RBY.Chr4	389815785	389815836	51	univec	MASK
9ae82c2a17244c72	lencu.CDC_Redberry.gnm2.Lcu.2RBY.Chr4	391136034	391136071	37	univec	MASK
9ae82c2a17244c72	lencu.CDC_Redberry.gnm2.Lcu.2RBY.Chr4	395115209	395115261	52	univec	MASK
9ae82c2a17244c72	lencu.CDC_Redberry.gnm2.Lcu.2RBY.Chr4	395116656	395116695	39	univec	MASK
9ae82c2a17244c72	lencu.CDC_Redberry.gnm2.Lcu.2RBY.Chr4	397127777	397127825	48	univec	MASK
9ae82c2a17244c72	lencu.CDC_Redberry.gnm2.Lcu.2RBY.Chr4	397953257	397953307	50	univec	MASK
9ae82c2a17244c72	lencu.CDC_Redberry.gnm2.Lcu.2RBY.Chr4	397953486	397953531	45	univec	MASK
9ae82c2a17244c72	lencu.CDC_Redberry.gnm2.Lcu.2RBY.Chr4	397961883	397961929	46	univec	MASK
9ae82c2a17244c72	lencu.CDC_Redberry.gnm2.Lcu.2RBY.Chr4	398750601	398750652	51	univec	MASK
9ae82c2a17244c72	lencu.CDC_Redberry.gnm2.Lcu.2RBY.Chr4	404034914	404034965	51	univec	MASK
9ae82c2a17244c72	lencu.CDC_Redberry.gnm2.Lcu.2RBY.Chr4	406131596	406131626	30	univec	MASK
9ae82c2a17244c72	lencu.CDC_Redberry.gnm2.Lcu.2RBY.Chr4	406131822	406131852	30	univec	MASK
9ae82c2a17244c72	lencu.CDC_Redberry.gnm2.Lcu.2RBY.Chr4	409279742	409279795	53	univec	MASK
9ae82c2a17244c72	lencu.CDC_Redberry.gnm2.Lcu.2RBY.Chr4	410001479	410001533	54	univec	MASK
9ae82c2a17244c72	lencu.CDC_Redberry.gnm2.Lcu.2RBY.Chr4	410546805	410546843	38	univec	MASK
9ae82c2a17244c72	lencu.CDC_Redberry.gnm2.Lcu.2RBY.Chr4	410822903	410822940	37	univec	MASK
9ae82c2a17244c72	lencu.CDC_Redberry.gnm2.Lcu.2RBY.Chr4	416147798	416147840	42	univec	MASK
9ae82c2a17244c72	lencu.CDC_Redberry.gnm2.Lcu.2RBY.Chr4	422303390	422303431	41	univec	MASK
9ae82c2a17244c72	lencu.CDC_Redberry.gnm2.Lcu.2RBY.Chr4	425648141	425648190	49	univec	MASK
9ae82c2a17244c72	lencu.CDC_Redberry.gnm2.Lcu.2RBY.Chr4	425648875	425648917	42	univec	MASK
9ae82c2a17244c72	lencu.CDC_Redberry.gnm2.Lcu.2RBY.Chr4	426455846	426455887	41	univec	MASK
9ae82c2a17244c72	lencu.CDC_Redberry.gnm2.Lcu.2RBY.Chr4	432791986	432792036	50	univec	MASK
9ae82c2a17244c72	lencu.CDC_Redberry.gnm2.Lcu.2RBY.Chr4	438992934	438992964	30	univec	MASK
9ae82c2a17244c72	lencu.CDC_Redberry.gnm2.Lcu.2RBY.Chr4	440471725	440471769	44	univec	MASK
9ae82c2a17244c72	lencu.CDC_Redberry.gnm2.Lcu.2RBY.Chr4	442122796	442122843	47	univec	MASK
9ae82c2a17244c72	lencu.CDC_Redberry.gnm2.Lcu.2RBY.Chr4	446489955	446489996	41	univec	MASK
9ae82c2a17244c72	lencu.CDC_Redberry.gnm2.Lcu.2RBY.Chr4	454743786	454743833	47	univec	MASK
9ae82c2a17244c72	lencu.CDC_Redberry.gnm2.Lcu.2RBY.Chr4	454752296	454752344	48	univec	MASK
9ae82c2a17244c72	lencu.CDC_Redberry.gnm2.Lcu.2RBY.Chr4	455905673	455905718	45	univec	MASK
9ae82c2a17244c72	lencu.CDC_Redberry.gnm2.Lcu.2RBY.Chr4	457229884	457229932	48	univec	MASK
9ae82c2a17244c72	lencu.CDC_Redberry.gnm2.Lcu.2RBY.Chr4	458404156	458404210	54	univec	MASK
9ae82c2a17244c72	lencu.CDC_Redberry.gnm2.Lcu.2RBY.Chr4	471111557	471111599	42	univec	MASK
9ae82c2a17244c72	lencu.CDC_Redberry.gnm2.Lcu.2RBY.Chr4	472140691	472140740	49	univec	MASK
9ae82c2a17244c72	lencu.CDC_Redberry.gnm2.Lcu.2RBY.Chr4	474548077	474548118	41	univec	MASK
9ae82c2a17244c72	lencu.CDC_Redberry.gnm2.Lcu.2RBY.Chr4	482046256	482046293	37	univec	MASK
9ae82c2a17244c72	lencu.CDC_Redberry.gnm2.Lcu.2RBY.Chr4	482216350	482216395	45	univec	MASK
9ae82c2a17244c72	lencu.CDC_Redberry.gnm2.Lcu.2RBY.Chr5	1860342	1860377	35	univec	MASK
9ae82c2a17244c72	lencu.CDC_Redberry.gnm2.Lcu.2RBY.Chr5	1860560	1860592	32	univec	MASK
9ae82c2a17244c72	lencu.CDC_Redberry.gnm2.Lcu.2RBY.Chr5	4715786	4715820	34	univec	MASK
9ae82c2a17244c72	lencu.CDC_Redberry.gnm2.Lcu.2RBY.Chr5	6736659	6736711	52	univec	MASK
9ae82c2a17244c72	lencu.CDC_Redberry.gnm2.Lcu.2RBY.Chr5	9654496	9654544	48	univec	MASK
9ae82c2a17244c72	lencu.CDC_Redberry.gnm2.Lcu.2RBY.Chr5	9658835	9658883	48	univec	MASK
9ae82c2a17244c72	lencu.CDC_Redberry.gnm2.Lcu.2RBY.Chr5	9659058	9659103	45	univec	MASK
9ae82c2a17244c72	lencu.CDC_Redberry.gnm2.Lcu.2RBY.Chr5	11756624	11756672	48	univec	MASK
9ae82c2a17244c72	lencu.CDC_Redberry.gnm2.Lcu.2RBY.Chr5	18045492	18045539	47	univec	MASK
9ae82c2a17244c72	lencu.CDC_Redberry.gnm2.Lcu.2RBY.Chr5	19053851	19053897	46	univec	MASK
9ae82c2a17244c72	lencu.CDC_Redberry.gnm2.Lcu.2RBY.Chr5	22174104	22174148	44	univec	MASK
9ae82c2a17244c72	lencu.CDC_Redberry.gnm2.Lcu.2RBY.Chr5	23866598	23866645	47	univec	MASK
9ae82c2a17244c72	lencu.CDC_Redberry.gnm2.Lcu.2RBY.Chr5	26080818	26080869	51	univec	MASK
9ae82c2a17244c72	lencu.CDC_Redberry.gnm2.Lcu.2RBY.Chr5	30689197	30689249	52	univec	MASK
9ae82c2a17244c72	lencu.CDC_Redberry.gnm2.Lcu.2RBY.Chr5	30689420	30689453	33	univec	MASK
9ae82c2a17244c72	lencu.CDC_Redberry.gnm2.Lcu.2RBY.Chr5	31178683	31178723	40	univec	MASK
9ae82c2a17244c72	lencu.CDC_Redberry.gnm2.Lcu.2RBY.Chr5	32175420	32175471	51	univec	MASK
9ae82c2a17244c72	lencu.CDC_Redberry.gnm2.Lcu.2RBY.Chr5	37708402	37708444	42	univec	MASK
9ae82c2a17244c72	lencu.CDC_Redberry.gnm2.Lcu.2RBY.Chr5	46311737	46311774	37	univec	MASK
9ae82c2a17244c72	lencu.CDC_Redberry.gnm2.Lcu.2RBY.Chr5	46313980	46314028	48	univec	MASK
9ae82c2a17244c72	lencu.CDC_Redberry.gnm2.Lcu.2RBY.Chr5	48022357	48022398	41	univec	MASK
9ae82c2a17244c72	lencu.CDC_Redberry.gnm2.Lcu.2RBY.Chr5	48022584	48022614	30	univec	MASK
9ae82c2a17244c72	lencu.CDC_Redberry.gnm2.Lcu.2RBY.Chr5	51680721	51680763	42	univec	MASK
9ae82c2a17244c72	lencu.CDC_Redberry.gnm2.Lcu.2RBY.Chr5	55661598	55661641	43	univec	MASK
9ae82c2a17244c72	lencu.CDC_Redberry.gnm2.Lcu.2RBY.Chr5	58029504	58029553	49	univec	MASK
9ae82c2a17244c72	lencu.CDC_Redberry.gnm2.Lcu.2RBY.Chr5	67642978	67643030	52	univec	MASK
9ae82c2a17244c72	lencu.CDC_Redberry.gnm2.Lcu.2RBY.Chr5	68632006	68632057	51	univec	MASK
9ae82c2a17244c72	lencu.CDC_Redberry.gnm2.Lcu.2RBY.Chr5	70369650	70369702	52	univec	MASK
9ae82c2a17244c72	lencu.CDC_Redberry.gnm2.Lcu.2RBY.Chr5	72004470	72004517	47	univec	MASK
9ae82c2a17244c72	lencu.CDC_Redberry.gnm2.Lcu.2RBY.Chr5	79815785	79815826	41	univec	MASK
9ae82c2a17244c72	lencu.CDC_Redberry.gnm2.Lcu.2RBY.Chr5	83970665	83970717	52	univec	MASK
9ae82c2a17244c72	lencu.CDC_Redberry.gnm2.Lcu.2RBY.Chr5	90936416	90936469	53	univec	MASK
9ae82c2a17244c72	lencu.CDC_Redberry.gnm2.Lcu.2RBY.Chr5	97983240	97983288	48	univec	MASK
9ae82c2a17244c72	lencu.CDC_Redberry.gnm2.Lcu.2RBY.Chr5	101809693	101809738	45	univec	MASK
9ae82c2a17244c72	lencu.CDC_Redberry.gnm2.Lcu.2RBY.Chr5	102466896	102466948	52	univec	MASK
9ae82c2a17244c72	lencu.CDC_Redberry.gnm2.Lcu.2RBY.Chr5	105071650	105071699	49	univec	MASK
9ae82c2a17244c72	lencu.CDC_Redberry.gnm2.Lcu.2RBY.Chr5	105568140	105568176	36	univec	MASK
9ae82c2a17244c72	lencu.CDC_Redberry.gnm2.Lcu.2RBY.Chr5	106286924	106286976	52	univec	MASK
9ae82c2a17244c72	lencu.CDC_Redberry.gnm2.Lcu.2RBY.Chr5	109685913	109685954	41	univec	MASK
9ae82c2a17244c72	lencu.CDC_Redberry.gnm2.Lcu.2RBY.Chr5	115245817	115245859	42	univec	MASK
9ae82c2a17244c72	lencu.CDC_Redberry.gnm2.Lcu.2RBY.Chr5	115514597	115514650	53	univec	MASK
9ae82c2a17244c72	lencu.CDC_Redberry.gnm2.Lcu.2RBY.Chr5	122336534	122336565	31	univec	MASK
9ae82c2a17244c72	lencu.CDC_Redberry.gnm2.Lcu.2RBY.Chr5	123375309	123375361	52	univec	MASK
9ae82c2a17244c72	lencu.CDC_Redberry.gnm2.Lcu.2RBY.Chr5	124943049	124943097	48	univec	MASK
9ae82c2a17244c72	lencu.CDC_Redberry.gnm2.Lcu.2RBY.Chr5	127115308	127115349	41	univec	MASK
9ae82c2a17244c72	lencu.CDC_Redberry.gnm2.Lcu.2RBY.Chr5	127115501	127115545	44	univec	MASK
9ae82c2a17244c72	lencu.CDC_Redberry.gnm2.Lcu.2RBY.Chr5	144282043	144282094	51	univec	MASK
9ae82c2a17244c72	lencu.CDC_Redberry.gnm2.Lcu.2RBY.Chr5	150618442	150618480	38	univec	MASK
9ae82c2a17244c72	lencu.CDC_Redberry.gnm2.Lcu.2RBY.Chr5	153442670	153442716	46	univec	MASK
9ae82c2a17244c72	lencu.CDC_Redberry.gnm2.Lcu.2RBY.Chr5	164197917	164197950	33	univec	MASK
9ae82c2a17244c72	lencu.CDC_Redberry.gnm2.Lcu.2RBY.Chr5	167320063	167320107	44	univec	MASK
9ae82c2a17244c72	lencu.CDC_Redberry.gnm2.Lcu.2RBY.Chr5	169825071	169825106	35	univec	MASK
9ae82c2a17244c72	lencu.CDC_Redberry.gnm2.Lcu.2RBY.Chr5	171126918	171126961	43	univec	MASK
9ae82c2a17244c72	lencu.CDC_Redberry.gnm2.Lcu.2RBY.Chr5	183719037	183719093	56	univec	MASK
9ae82c2a17244c72	lencu.CDC_Redberry.gnm2.Lcu.2RBY.Chr5	188589014	188589064	50	univec	MASK
9ae82c2a17244c72	lencu.CDC_Redberry.gnm2.Lcu.2RBY.Chr5	192423352	192423403	51	univec	MASK
9ae82c2a17244c72	lencu.CDC_Redberry.gnm2.Lcu.2RBY.Chr5	192841461	192841498	37	univec	MASK
9ae82c2a17244c72	lencu.CDC_Redberry.gnm2.Lcu.2RBY.Chr5	193382491	193382530	39	univec	MASK
9ae82c2a17244c72	lencu.CDC_Redberry.gnm2.Lcu.2RBY.Chr5	193382686	193382731	45	univec	MASK
9ae82c2a17244c72	lencu.CDC_Redberry.gnm2.Lcu.2RBY.Chr5	204248155	204248188	33	univec	MASK
9ae82c2a17244c72	lencu.CDC_Redberry.gnm2.Lcu.2RBY.Chr5	209132338	209132374	36	univec	MASK
9ae82c2a17244c72	lencu.CDC_Redberry.gnm2.Lcu.2RBY.Chr5	209146044	209146095	51	univec	MASK
9ae82c2a17244c72	lencu.CDC_Redberry.gnm2.Lcu.2RBY.Chr5	211522974	211523025	51	univec	MASK
9ae82c2a17244c72	lencu.CDC_Redberry.gnm2.Lcu.2RBY.Chr5	212474380	212474431	51	univec	MASK
9ae82c2a17244c72	lencu.CDC_Redberry.gnm2.Lcu.2RBY.Chr5	213295860	213295904	44	univec	MASK
9ae82c2a17244c72	lencu.CDC_Redberry.gnm2.Lcu.2RBY.Chr5	219573174	219573219	45	univec	MASK
9ae82c2a17244c72	lencu.CDC_Redberry.gnm2.Lcu.2RBY.Chr5	227934691	227934740	49	univec	MASK
9ae82c2a17244c72	lencu.CDC_Redberry.gnm2.Lcu.2RBY.Chr5	227934913	227934956	43	univec	MASK
9ae82c2a17244c72	lencu.CDC_Redberry.gnm2.Lcu.2RBY.Chr5	228125688	228125738	50	univec	MASK
9ae82c2a17244c72	lencu.CDC_Redberry.gnm2.Lcu.2RBY.Chr5	233417530	233417560	30	univec	MASK
9ae82c2a17244c72	lencu.CDC_Redberry.gnm2.Lcu.2RBY.Chr5	233807621	233807654	33	univec	MASK
9ae82c2a17244c72	lencu.CDC_Redberry.gnm2.Lcu.2RBY.Chr5	235767228	235767280	52	univec	MASK
9ae82c2a17244c72	lencu.CDC_Redberry.gnm2.Lcu.2RBY.Chr5	239152509	239152544	35	univec	MASK
9ae82c2a17244c72	lencu.CDC_Redberry.gnm2.Lcu.2RBY.Chr5	239762254	239762299	45	univec	MASK
9ae82c2a17244c72	lencu.CDC_Redberry.gnm2.Lcu.2RBY.Chr5	241254237	241254286	49	univec	MASK
9ae82c2a17244c72	lencu.CDC_Redberry.gnm2.Lcu.2RBY.Chr5	242293321	242293355	34	univec	MASK
9ae82c2a17244c72	lencu.CDC_Redberry.gnm2.Lcu.2RBY.Chr5	242294810	242294847	37	univec	MASK
9ae82c2a17244c72	lencu.CDC_Redberry.gnm2.Lcu.2RBY.Chr5	242488297	242488342	45	univec	MASK
9ae82c2a17244c72	lencu.CDC_Redberry.gnm2.Lcu.2RBY.Chr5	253845269	253845311	42	univec	MASK
9ae82c2a17244c72	lencu.CDC_Redberry.gnm2.Lcu.2RBY.Chr5	255553450	255553501	51	univec	MASK
9ae82c2a17244c72	lencu.CDC_Redberry.gnm2.Lcu.2RBY.Chr5	260140889	260140928	39	univec	MASK
9ae82c2a17244c72	lencu.CDC_Redberry.gnm2.Lcu.2RBY.Chr5	272593770	272593819	49	univec	MASK
9ae82c2a17244c72	lencu.CDC_Redberry.gnm2.Lcu.2RBY.Chr5	272594012	272594046	34	univec	MASK
9ae82c2a17244c72	lencu.CDC_Redberry.gnm2.Lcu.2RBY.Chr5	282799270	282799309	39	univec	MASK
9ae82c2a17244c72	lencu.CDC_Redberry.gnm2.Lcu.2RBY.Chr5	284273083	284273124	41	univec	MASK
9ae82c2a17244c72	lencu.CDC_Redberry.gnm2.Lcu.2RBY.Chr5	300637253	300637303	50	univec	MASK
9ae82c2a17244c72	lencu.CDC_Redberry.gnm2.Lcu.2RBY.Chr5	302772944	302772990	46	univec	MASK
9ae82c2a17244c72	lencu.CDC_Redberry.gnm2.Lcu.2RBY.Chr5	302773130	302773164	34	univec	MASK
9ae82c2a17244c72	lencu.CDC_Redberry.gnm2.Lcu.2RBY.Chr5	303069518	303069558	40	univec	MASK
9ae82c2a17244c72	lencu.CDC_Redberry.gnm2.Lcu.2RBY.Chr5	306134700	306134754	54	univec	MASK
9ae82c2a17244c72	lencu.CDC_Redberry.gnm2.Lcu.2RBY.Chr5	306653910	306653958	48	univec	MASK
9ae82c2a17244c72	lencu.CDC_Redberry.gnm2.Lcu.2RBY.Chr5	306655242	306655293	51	univec	MASK
9ae82c2a17244c72	lencu.CDC_Redberry.gnm2.Lcu.2RBY.Chr5	307943576	307943621	45	univec	MASK
9ae82c2a17244c72	lencu.CDC_Redberry.gnm2.Lcu.2RBY.Chr5	307976584	307976621	37	univec	MASK
9ae82c2a17244c72	lencu.CDC_Redberry.gnm2.Lcu.2RBY.Chr5	308008516	308008568	52	univec	MASK
9ae82c2a17244c72	lencu.CDC_Redberry.gnm2.Lcu.2RBY.Chr5	318364063	318364094	31	univec	MASK
9ae82c2a17244c72	lencu.CDC_Redberry.gnm2.Lcu.2RBY.Chr5	318631341	318631375	34	univec	MASK
9ae82c2a17244c72	lencu.CDC_Redberry.gnm2.Lcu.2RBY.Chr5	323687748	323687788	40	univec	MASK
9ae82c2a17244c72	lencu.CDC_Redberry.gnm2.Lcu.2RBY.Chr5	325901378	325901429	51	univec	MASK
9ae82c2a17244c72	lencu.CDC_Redberry.gnm2.Lcu.2RBY.Chr5	325901595	325901644	49	univec	MASK
9ae82c2a17244c72	lencu.CDC_Redberry.gnm2.Lcu.2RBY.Chr5	337762034	337762083	49	univec	MASK
9ae82c2a17244c72	lencu.CDC_Redberry.gnm2.Lcu.2RBY.Chr5	337772875	337772905	30	univec	MASK
9ae82c2a17244c72	lencu.CDC_Redberry.gnm2.Lcu.2RBY.Chr5	339047124	339047166	42	univec	MASK
9ae82c2a17244c72	lencu.CDC_Redberry.gnm2.Lcu.2RBY.Chr5	342648495	342648543	48	univec	MASK
9ae82c2a17244c72	lencu.CDC_Redberry.gnm2.Lcu.2RBY.Chr5	342651073	342651125	52	univec	MASK
9ae82c2a17244c72	lencu.CDC_Redberry.gnm2.Lcu.2RBY.Chr5	344457990	344458026	36	univec	MASK
9ae82c2a17244c72	lencu.CDC_Redberry.gnm2.Lcu.2RBY.Chr5	344966512	344966554	42	univec	MASK
9ae82c2a17244c72	lencu.CDC_Redberry.gnm2.Lcu.2RBY.Chr5	350780761	350780799	38	univec	MASK
9ae82c2a17244c72	lencu.CDC_Redberry.gnm2.Lcu.2RBY.Chr5	352637901	352637937	36	univec	MASK
9ae82c2a17244c72	lencu.CDC_Redberry.gnm2.Lcu.2RBY.Chr5	358042999	358043040	41	univec	MASK
9ae82c2a17244c72	lencu.CDC_Redberry.gnm2.Lcu.2RBY.Chr5	358043198	358043240	42	univec	MASK
9ae82c2a17244c72	lencu.CDC_Redberry.gnm2.Lcu.2RBY.Chr5	358945217	358945269	52	univec	MASK
9ae82c2a17244c72	lencu.CDC_Redberry.gnm2.Lcu.2RBY.Chr5	362825155	362825206	51	univec	MASK
9ae82c2a17244c72	lencu.CDC_Redberry.gnm2.Lcu.2RBY.Chr5	363434044	363434082	38	univec	MASK
9ae82c2a17244c72	lencu.CDC_Redberry.gnm2.Lcu.2RBY.Chr5	363791456	363791506	50	univec	MASK
9ae82c2a17244c72	lencu.CDC_Redberry.gnm2.Lcu.2RBY.Chr5	363791681	363791729	48	univec	MASK
9ae82c2a17244c72	lencu.CDC_Redberry.gnm2.Lcu.2RBY.Chr5	369100538	369100576	38	univec	MASK
9ae82c2a17244c72	lencu.CDC_Redberry.gnm2.Lcu.2RBY.Chr5	371520863	371520901	38	univec	MASK
9ae82c2a17244c72	lencu.CDC_Redberry.gnm2.Lcu.2RBY.Chr5	383398754	383398801	47	univec	MASK
9ae82c2a17244c72	lencu.CDC_Redberry.gnm2.Lcu.2RBY.Chr5	386909965	386910008	43	univec	MASK
9ae82c2a17244c72	lencu.CDC_Redberry.gnm2.Lcu.2RBY.Chr5	388506535	388506585	50	univec	MASK
9ae82c2a17244c72	lencu.CDC_Redberry.gnm2.Lcu.2RBY.Chr5	395280320	395280372	52	univec	MASK
9ae82c2a17244c72	lencu.CDC_Redberry.gnm2.Lcu.2RBY.Chr5	407202715	407202767	52	univec	MASK
9ae82c2a17244c72	lencu.CDC_Redberry.gnm2.Lcu.2RBY.Chr5	408105546	408105594	48	univec	MASK
9ae82c2a17244c72	lencu.CDC_Redberry.gnm2.Lcu.2RBY.Chr5	408337713	408337748	35	univec	MASK
9ae82c2a17244c72	lencu.CDC_Redberry.gnm2.Lcu.2RBY.Chr5	412641924	412641971	47	univec	MASK
9ae82c2a17244c72	lencu.CDC_Redberry.gnm2.Lcu.2RBY.Chr5	416482185	416482237	52	univec	MASK
9ae82c2a17244c72	lencu.CDC_Redberry.gnm2.Lcu.2RBY.Chr5	420192238	420192281	43	univec	MASK
9ae82c2a17244c72	lencu.CDC_Redberry.gnm2.Lcu.2RBY.Chr5	420696212	420696259	47	univec	MASK
9ae82c2a17244c72	lencu.CDC_Redberry.gnm2.Lcu.2RBY.Chr5	420986830	420986883	53	univec	MASK
9ae82c2a17244c72	lencu.CDC_Redberry.gnm2.Lcu.2RBY.Chr5	423583253	423583307	54	univec	MASK
9ae82c2a17244c72	lencu.CDC_Redberry.gnm2.Lcu.2RBY.Chr5	425640372	425640422	50	univec	MASK
9ae82c2a17244c72	lencu.CDC_Redberry.gnm2.Lcu.2RBY.Chr5	435712614	435712660	46	univec	MASK
9ae82c2a17244c72	lencu.CDC_Redberry.gnm2.Lcu.2RBY.Chr5	436189949	436189992	43	univec	MASK
9ae82c2a17244c72	lencu.CDC_Redberry.gnm2.Lcu.2RBY.Chr5	444353529	444353576	47	univec	MASK
9ae82c2a17244c72	lencu.CDC_Redberry.gnm2.Lcu.2RBY.Chr5	444660073	444660106	33	univec	MASK
9ae82c2a17244c72	lencu.CDC_Redberry.gnm2.Lcu.2RBY.Chr5	446708321	446708372	51	univec	MASK
9ae82c2a17244c72	lencu.CDC_Redberry.gnm2.Lcu.2RBY.Chr5	449760503	449760556	53	univec	MASK
9ae82c2a17244c72	lencu.CDC_Redberry.gnm2.Lcu.2RBY.Chr5	450804017	450804068	51	univec	MASK
9ae82c2a17244c72	lencu.CDC_Redberry.gnm2.Lcu.2RBY.Chr5	454108928	454108977	49	univec	MASK
9ae82c2a17244c72	lencu.CDC_Redberry.gnm2.Lcu.2RBY.Chr5	454973370	454973421	51	univec	MASK
9ae82c2a17244c72	lencu.CDC_Redberry.gnm2.Lcu.2RBY.Chr5	456391101	456391144	43	univec	MASK
9ae82c2a17244c72	lencu.CDC_Redberry.gnm2.Lcu.2RBY.Chr5	461948632	461948672	40	univec	MASK
9ae82c2a17244c72	lencu.CDC_Redberry.gnm2.Lcu.2RBY.Chr5	463154945	463154991	46	univec	MASK
9ae82c2a17244c72	lencu.CDC_Redberry.gnm2.Lcu.2RBY.Chr5	466160609	466160657	48	univec	MASK
9ae82c2a17244c72	lencu.CDC_Redberry.gnm2.Lcu.2RBY.Chr5	471297786	471297832	46	univec	MASK
9ae82c2a17244c72	lencu.CDC_Redberry.gnm2.Lcu.2RBY.Chr5	471820083	471820135	52	univec	MASK
9ae82c2a17244c72	lencu.CDC_Redberry.gnm2.Lcu.2RBY.Chr5	471829138	471829172	34	univec	MASK
9ae82c2a17244c72	lencu.CDC_Redberry.gnm2.Lcu.2RBY.Chr5	473484552	473484599	47	univec	MASK
9ae82c2a17244c72	lencu.CDC_Redberry.gnm2.Lcu.2RBY.Chr5	475007371	475007424	53	univec	MASK
9ae82c2a17244c72	lencu.CDC_Redberry.gnm2.Lcu.2RBY.Chr6	4302240	4302276	36	univec	MASK
9ae82c2a17244c72	lencu.CDC_Redberry.gnm2.Lcu.2RBY.Chr6	6595679	6595721	42	univec	MASK
9ae82c2a17244c72	lencu.CDC_Redberry.gnm2.Lcu.2RBY.Chr6	13133932	13133961	29	univec	MASK
9ae82c2a17244c72	lencu.CDC_Redberry.gnm2.Lcu.2RBY.Chr6	19787085	19787129	44	univec	MASK
9ae82c2a17244c72	lencu.CDC_Redberry.gnm2.Lcu.2RBY.Chr6	19870976	19871006	30	univec	MASK
9ae82c2a17244c72	lencu.CDC_Redberry.gnm2.Lcu.2RBY.Chr6	23327705	23327757	52	univec	MASK
9ae82c2a17244c72	lencu.CDC_Redberry.gnm2.Lcu.2RBY.Chr6	23714776	23714822	46	univec	MASK
9ae82c2a17244c72	lencu.CDC_Redberry.gnm2.Lcu.2RBY.Chr6	24543141	24543184	43	univec	MASK
9ae82c2a17244c72	lencu.CDC_Redberry.gnm2.Lcu.2RBY.Chr6	25006148	25006199	51	univec	MASK
9ae82c2a17244c72	lencu.CDC_Redberry.gnm2.Lcu.2RBY.Chr6	30010545	30010578	33	univec	MASK
9ae82c2a17244c72	lencu.CDC_Redberry.gnm2.Lcu.2RBY.Chr6	36593995	36594033	38	univec	MASK
9ae82c2a17244c72	lencu.CDC_Redberry.gnm2.Lcu.2RBY.Chr6	45759336	45759385	49	univec	MASK
9ae82c2a17244c72	lencu.CDC_Redberry.gnm2.Lcu.2RBY.Chr6	46927944	46927991	47	univec	MASK
9ae82c2a17244c72	lencu.CDC_Redberry.gnm2.Lcu.2RBY.Chr6	49638841	49638889	48	univec	MASK
9ae82c2a17244c72	lencu.CDC_Redberry.gnm2.Lcu.2RBY.Chr6	49647276	49647320	44	univec	MASK
9ae82c2a17244c72	lencu.CDC_Redberry.gnm2.Lcu.2RBY.Chr6	51080789	51080836	47	univec	MASK
9ae82c2a17244c72	lencu.CDC_Redberry.gnm2.Lcu.2RBY.Chr6	60002956	60002988	32	univec	MASK
9ae82c2a17244c72	lencu.CDC_Redberry.gnm2.Lcu.2RBY.Chr6	62296639	62296684	45	univec	MASK
9ae82c2a17244c72	lencu.CDC_Redberry.gnm2.Lcu.2RBY.Chr6	65873846	65873883	37	univec	MASK
